user,instance_id,displayed_text,intruder:::summers,intruder:::king,intruder:::hispanics,intruder:::racism,intruder:::differential,intruder:::greece,intruder:::teacher,intruder:::hispanic,intruder:::childhood,intruder:::yorker,intruder:::korean,intruder:::inflation,intruder:::story,intruder:::bracket,intruder:::caribbean,intruder:::discrimination,intruder:::breadwinner,intruder:::tariff,intruder:::pentagon,intruder:::advisers,intruder:::detain,intruder:::underground,intruder:::charter,intruder:::latin,intruder:::luther,intruder:::hatred,intruder:::warfare,intruder:::penny,intruder:::bargaining,intruder:::israel,intruder:::borough,intruder:::innovation,intruder:::morale,intruder:::rape,intruder:::ledbetter,intruder:::trade,intruder:::superintendent,intruder:::pollution,intruder:::ladder,intruder:::monopoly,intruder:::regulator,intruder:::literacy,intruder:::civilian,intruder:::college,intruder:::census,intruder:::reimbursement,intruder:::health,intruder:::continent,intruder:::uninsured,intruder:::trans,intruder:::voucher,intruder:::commemorate,intruder:::orientation,intruder:::revolution,intruder:::deductible,intruder:::africa,intruder:::soccer,intruder:::athlete,intruder:::drug,intruder:::assassination,intruder:::prayer,intruder:::turnover,intruder:::mom,intruder:::venture,intruder:::ward,intruder:::funny,intruder:::communism,intruder:::greenhouse,intruder:::renter,intruder:::nutrition,intruder:::graduate,intruder:::hunger,intruder:::crow,intruder:::city,intruder:::baby,intruder:::lender,intruder:::mayor,intruder:::entrepreneurship,intruder:::entrepreneurial,intruder:::earner,intruder:::racist,intruder:::locality,intruder:::cup,intruder:::repression,intruder:::equality,intruder:::uncle,intruder:::antitrust,intruder:::pregnant,intruder:::readiness,intruder:::wealth,intruder:::faction,intruder:::vaccine,intruder:::medicaid,intruder:::prescription,intruder:::customer,intruder:::kindergarten,intruder:::median,intruder:::alliance,intruder:::redistribution,intruder:::ratify,intruder:::provider,intruder:::missile,intruder:::apple,intruder:::comparable,intruder:::unemployed,intruder:::affirmative,intruder:::merger,intruder:::adapt,I certify that I am at least 18 years of age.:::I agree,I have read and understood the previous information.:::Yes,I agree that my data may be published as open data. This means that the anonymized data will be publicly accessible and may be used for purposes unrelated to this study. It will not be possible to identify you from this data.:::Yes,I want to participate in this research and continue with the study.:::Yes,What is your gender?:::Man,What is your gender?:::Woman,What is your current age?:::text_box,Did you encounter any technical difficulties? (optional):::text_box,Is there anything else you would like to let us know? (optional):::text_box
65b68acc71be98a237ceb19d,38,stock - shareholder - corporate - securities - compensation - racist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65b68acc71be98a237ceb19d,70,cast - star - adapt - renter - actor - story,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65b68acc71be98a237ceb19d,56,athlete - covid - coronavirus - vaccine - infection - pandemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65b68acc71be98a237ceb19d,47,classroom - teacher - story - teaching - educator - teachers,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65b68acc71be98a237ceb19d,28,parental - childhood - lender - learning - kindergarten - literacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65b68acc71be98a237ceb19d,22,readiness - penny - scenario - reduce - discretionary - baby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65b68acc71be98a237ceb19d,1_testing,This is an attention check:<br> parliament - soccer - parliament - parliament - parliament - parliament,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65b68acc71be98a237ceb19d,Word-intruder-task-2_consent.html,Please answer all the consent questions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I certify that I am at least 18 years of age.:::I agree,I have read and understood the previous information.:::Yes,I agree that my data may be published as open data. This means that the anonymized data will be publicly accessible and may be used for purposes unrelated to this study. It will not be possible to identify you from this data.:::Yes,I want to participate in this research and continue with the study.:::Yes,,,,,
65b68acc71be98a237ceb19d,4,communism - ward - liberty - authoritarian - revolution - faction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65b68acc71be98a237ceb19d,51,equality - merger - constitution - constitutional - amendment - ratify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
65b68acc71be98a237ceb19d,54,customer - monopoly - merger - entrepreneurial - regulator - antitrust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
65b68acc71be98a237ceb19d,15,north - korean - underground - teacher - south - korea,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65b68acc71be98a237ceb19d,9,differential - overtime - morale - employee - compensation - employees,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65b68acc71be98a237ceb19d,37,unionization - ladder - warfare - wealth - earner - redistribution,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65b68acc71be98a237ceb19d,13,schools - charter - district - tariff - superintendent - school,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65b68acc71be98a237ceb19d,3,discrimination - breadwinner - equal - trade - workplace - ledbetter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65b68acc71be98a237ceb19d,30,services - pentagon - provider - civilian - personnel - readiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65b68acc71be98a237ceb19d,Word-intruder-task-3_post_annotation.html,Please answer these final questions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,What is your gender?:::Woman,19,,
65b68acc71be98a237ceb19d,16,medication - deductible - drug - bargaining - prescription - medicare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65b68acc71be98a237ceb19d,59,germany - ireland - unemployed - poland - greece - greek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,
65b68acc71be98a237ceb19d,10,city - mayor - yorker - hispanics - brooklyn - borough,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65b68acc71be98a237ceb19d,12,teacher - bracket - taxation - tax - dividend - deduction,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65b68acc71be98a237ceb19d,65,funny - television - cable - entertainment - redistribution - broadcast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65b68acc71be98a237ceb19d,14,teacher - voucher - funding - locality - nonprofit - assistance,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65b68acc71be98a237ceb19d,61,residential - homeowner - renter - tenant - rental - korean,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65b68acc71be98a237ceb19d,41,cup - lender - loan - lending - borrower - foreclosure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65b68acc71be98a237ceb19d,35,comparable - occupational - college - occupation - profession - differential,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65b68acc71be98a237ceb19d,42,childhood - jobless - medicaid - unemployed - nutrition - hunger,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65b68acc71be98a237ceb19d,18,korean - christian - religious - catholic - prayer - church,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65b68acc71be98a237ceb19d,0_testing,This is an attention check:<br> uncle - commerce - commerce - commerce - commerce - commerce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65b68acc71be98a237ceb19d,17,undergraduate - bachelor - graduation - college - discrimination - graduate,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65b68acc71be98a237ceb19d,62,sue - manager - customer - lawsuit - ward - median,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,
65b68acc71be98a237ceb19d,20,unionize - bargaining - workers - organizing - unionization - hispanic,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65b68acc71be98a237ceb19d,29,household - census - median - innovation - hispanic - hispanics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65b68acc71be98a237ceb19d,52,affirmative - discrimination - orientation - discriminatory - pentagon - rights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
65b68acc71be98a237ceb19d,45,entrepreneurship - venture - entrepreneur - revolution - entrepreneurial - innovation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65b68acc71be98a237ceb19d,19,athlete - soccer - baseball - caribbean - cup - sport,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6719775f30d9b7db9d03d1ac,6,earner - turnover - renter - minimum - wage - hourly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6719775f30d9b7db9d03d1ac,8,hospital - patient - reimbursement - provider - physician - pregnant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6719775f30d9b7db9d03d1ac,60,solar - fossil - carbon - emission - greenhouse - median,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,
6719775f30d9b7db9d03d1ac,26,china - detain - taiwan - pollution - chinese - athlete,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6719775f30d9b7db9d03d1ac,68,health - trade - export - trading - trans - tariff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6719775f30d9b7db9d03d1ac,63,repression - caribbean - continent - region - latin - assassination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6719775f30d9b7db9d03d1ac,31,entrepreneurship - apartheid - africa - racist - crow - racism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6719775f30d9b7db9d03d1ac,53,jews - israeli - city - israel - assassination - detain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6719775f30d9b7db9d03d1ac,2_testing,This is an attention check:<br> river - river - river - river - apple - river,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,
6719775f30d9b7db9d03d1ac,7,policing - peaceful - detain - greece - patrol - police,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6719775f30d9b7db9d03d1ac,27,performer - music - arts - artistic - musical - kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,
6719775f30d9b7db9d03d1ac,44,communism - diplomatic - treaty - soviet - hunger - missile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6719775f30d9b7db9d03d1ac,34,prescription - outreach - alliance - library - volunteer - nonprofit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
6719775f30d9b7db9d03d1ac,24,commemorate - israel - luther - hatred - king - beloved,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6719775f30d9b7db9d03d1ac,43,pregnancy - rape - vaccine - mom - breast - pregnant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
6719775f30d9b7db9d03d1ac,25,summers - productivity - inflation - communism - unemployment - advisers,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6719775f30d9b7db9d03d1ac,49,obamacare - care - affordable - uninsured - ledbetter - health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6719775f30d9b7db9d03d1ac,38,stock - shareholder - corporate - securities - compensation - racist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6719775f30d9b7db9d03d1ac,70,cast - star - adapt - renter - actor - story,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6719775f30d9b7db9d03d1ac,56,athlete - covid - coronavirus - vaccine - infection - pandemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6719775f30d9b7db9d03d1ac,47,classroom - teacher - story - teaching - educator - teachers,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6719775f30d9b7db9d03d1ac,28,parental - childhood - lender - learning - kindergarten - literacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6719775f30d9b7db9d03d1ac,22,readiness - penny - scenario - reduce - discretionary - baby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6719775f30d9b7db9d03d1ac,1_testing,This is an attention check:<br> parliament - soccer - parliament - parliament - parliament - parliament,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6719775f30d9b7db9d03d1ac,Word-intruder-task-2_consent.html,Please answer all the consent questions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I certify that I am at least 18 years of age.:::I agree,I have read and understood the previous information.:::Yes,I agree that my data may be published as open data. This means that the anonymized data will be publicly accessible and may be used for purposes unrelated to this study. It will not be possible to identify you from this data.:::Yes,I want to participate in this research and continue with the study.:::Yes,,,,,
6719775f30d9b7db9d03d1ac,4,communism - ward - liberty - authoritarian - revolution - faction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6719775f30d9b7db9d03d1ac,51,equality - merger - constitution - constitutional - amendment - ratify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
6719775f30d9b7db9d03d1ac,54,customer - monopoly - merger - entrepreneurial - regulator - antitrust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
6719775f30d9b7db9d03d1ac,15,north - korean - underground - teacher - south - korea,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6719775f30d9b7db9d03d1ac,9,differential - overtime - morale - employee - compensation - employees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6719775f30d9b7db9d03d1ac,37,unionization - ladder - warfare - wealth - earner - redistribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6719775f30d9b7db9d03d1ac,13,schools - charter - district - tariff - superintendent - school,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6719775f30d9b7db9d03d1ac,3,discrimination - breadwinner - equal - trade - workplace - ledbetter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6719775f30d9b7db9d03d1ac,30,services - pentagon - provider - civilian - personnel - readiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6719775f30d9b7db9d03d1ac,Word-intruder-task-3_post_annotation.html,Please answer these final questions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,What is your gender?:::Woman,30,,
6719775f30d9b7db9d03d1ac,16,medication - deductible - drug - bargaining - prescription - medicare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6719775f30d9b7db9d03d1ac,10,city - mayor - yorker - hispanics - brooklyn - borough,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6719775f30d9b7db9d03d1ac,12,teacher - bracket - taxation - tax - dividend - deduction,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6719775f30d9b7db9d03d1ac,59,germany - ireland - unemployed - poland - greece - greek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,
6719775f30d9b7db9d03d1ac,65,funny - television - cable - entertainment - redistribution - broadcast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,
6719775f30d9b7db9d03d1ac,14,teacher - voucher - funding - locality - nonprofit - assistance,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
