"year","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75"
2000,0.000972554992154391,0.000627054096582521,0.0140137380327823,0.0260239239871632,0.00753491637139635,0.0211495993356312,0.0051031777351445,0.00248744082220372,0.00805846232159101,0.0114724671150369,0.0254476477341707,0.0204078990591983,0.0179861196698717,0.00280746215570518,0.00278323338755972,0.0122036780116078,0.0151662347108561,0.0130054817912722,0.0120580119451285,0.0156954059013497,0.00611550979765526,0.0136870971880337,0.0118133319957762,0.00524036968703559,0.0231673054482804,0.00863720193425565,0.00795923811433112,0.0172075200689503,0.0586357660433347,0.0176505797564118,0.00875430790062677,0.00533607140938007,0.0133800594222817,0.0114237223960841,0.0177427984128298,0.0148009990654589,0.0376803348101886,0.0125209673773623,0.0113240855819542,0.0357610336387494,0.00639312426750368,0.0153732382385575,0.0119910946193392,0.0250263967365314,0.0150869006206427,0.0113237073745742,0.0172590253488818,0.0129483382293477,0.00828077335574649,0.0105791253800743,0.00758352554169346,0.00514522930297581,0.0152643215995908,0.0172134294221164,0.00202839125681059,0.000477053429352325,0.0300819822583411,0.00197274469708572,0.00515523418383657,0.00443572878108117,0.0122543297387199,0.00950941972529497,0.0131745629289099,0.0427224295317727,0.0118730740006508,0.00826454238086083,0.0116080481427506,0.0134450677757717,0.0145974381414843,0.011445931565623,0.0122388676994521,0.00812906783024207,0.0121789971204714,0.0137783919599487,0.00731765758857737
2001,0.000747826732123691,0.000727705971512775,0.0081879426901237,0.0248129897326277,0.0057643574830133,0.00857228974743423,0.00779727779085131,0.00229687296693846,0.0141012080177807,0.0251978570768816,0.0215569052856064,0.0157705610140111,0.0133564062212242,0.00436179030874448,0.00254025072527764,0.00606341292364338,0.0191085092828157,0.0067385773800976,0.00957393288815561,0.0257179957909174,0.00527735883169141,0.00805054574936507,0.00907847586813918,0.00653129102094982,0.0330217109821774,0.00609948741295252,0.00687389665208964,0.0144803219235954,0.0583288029228671,0.0224160841961771,0.00603598592908732,0.00422768561512122,0.0152863149311144,0.0140148458877072,0.0160770207978108,0.00629535966857104,0.037171035524391,0.0339572293155582,0.0141454723471899,0.0130772081112207,0.00674800256357214,0.0167383719976807,0.0155765611587053,0.0295433694676685,0.0175839146417227,0.0169425370667228,0.0270890841332009,0.0233039148826357,0.00529358951617238,0.0118473507726436,0.00501268016238013,0.00580675398144248,0.0180218637409126,0.00766678454991602,0.000966262466206898,0.000689229962798219,0.0235880300270418,0.00166781999002166,0.00867866308515963,0.00481159502230033,0.0160472068049216,0.014819166935757,0.0157538325555431,0.0369660257566651,0.00620701032166446,0.0127478188463566,0.00766379493367765,0.0107454008351331,0.00953302511902522,0.018450230587891,0.0079917457798468,0.00565767156462301,0.013449273963757,0.0206389482527113,0.00231166483596538
2002,0.000824691252007556,0.000583945538310771,0.0171694859538181,0.0313411026603872,0.00425100591922248,0.0149814135280718,0.00365455798638026,0.00506756080119325,0.0114659085946537,0.0160097462519983,0.0222019366461825,0.0125861006524933,0.0206434206623548,0.00493960664132105,0.00339346987634014,0.00413084609454865,0.0234118606877649,0.00730330381140899,0.016599141348025,0.0197507872971996,0.00124431672009006,0.0103980948227672,0.0155814138351426,0.0092044926530835,0.0439445066428284,0.0157517988872535,0.0141172339718957,0.0135028063570725,0.0671501699295384,0.0183918385464894,0.00514460332489064,0.00543832577066013,0.0146958480281212,0.0073323614047427,0.0212069383488618,0.0091526369975625,0.0451049816354703,0.0348298408941721,0.0137841486464668,0.0126473371268559,0.0091832109250956,0.0160377593322337,0.0100791969649269,0.0158289803238943,0.0209887018657716,0.00985348338043878,0.00823250368289898,0.0157738435564877,0.0072314461089786,0.0133436657345787,0.00582509253746668,0.00233854932052834,0.015774222810055,0.00253689598514401,0.000556224962748511,0.000314919120196044,0.0382507470601369,0.00108436506128508,0.00634034338939506,0.00352038834897663,0.00577077844840409,0.00970357380173193,0.0191573230913441,0.0386400959237778,0.0125013527256313,0.00867812367265133,0.00667258266092634,0.00813960029319197,0.0101603470122781,0.00797342042729887,0.0102939526741735,0.00443572798682462,0.00949320547097929,0.0216077651994926,0.00474402339240991
2003,0.00115330156202311,0.000548991301462023,0.00734097100296166,0.0196930876718461,0.00640218151979299,0.0135080266422993,0.00768855470456346,0.00955932399912876,0.00645864842702079,0.00995453589080914,0.0183417192643433,0.0382459017525892,0.00920757546234892,0.00948576517762603,0.00279945895726875,0.0234809580177825,0.0228767347703888,0.00674540128067843,0.0070101504931617,0.00961637643767616,0.00513403355589557,0.010136828336574,0.0116486716376939,0.00822802852287283,0.0356449445798218,0.0192985767168402,0.00241765881718452,0.0134584176029742,0.0532884861212202,0.0275430884542205,0.00585325742889486,0.00524497440145692,0.0150914007994748,0.015296690968244,0.0078657635063964,0.0171475839591584,0.0359474205822436,0.0180316123706304,0.025767691035578,0.0197705377053497,0.00916617652749548,0.0144901417554275,0.0210944497263408,0.0116441697725491,0.0164617556304783,0.0134701482702848,0.00427128420184442,0.0158764862601298,0.00871434378995333,0.00945426416429687,0.00770371837506169,0.00427757372987857,0.0166958711264772,0.0110633206971443,0.00068800675134242,0.00307363180680676,0.0274048316889866,0.00166028944060297,0.00445620628808664,0.00583475623386148,0.0177169296547663,0.0103790742209649,0.0165361992568323,0.045085666193701,0.00650288839203615,0.00848828136988689,0.00605315903333119,0.0125780544684877,0.0103782800686626,0.00565050831508461,0.00977236142766131,0.0151831534254181,0.0178317836652177,0.0165628992536194,0.010846003578785
2004,0.00104974520577378,0.000882645878708611,0.0169785606801886,0.0210454962952677,0.00366957982077282,0.00998577442098661,0.0196062461946738,0.00643951754186042,0.00909860167266617,0.00569985592002163,0.0153389654637299,0.0234957762392513,0.0109305456400995,0.00385065718646043,0.00645822047101632,0.0157477793418764,0.0173455927453865,0.007388603723296,0.00914206164726279,0.00978974034476021,0.00464474310985592,0.00808978329331812,0.00653046271878874,0.00814135005483029,0.0326486049291356,0.0217692397069148,0.00958445162276771,0.0159876476598962,0.0644864278392173,0.0164373912392698,0.00583618472741303,0.00491860400673163,0.0314203184957569,0.00958683276392343,0.0177727926317588,0.0121281608138031,0.0228987907678894,0.0222902415609065,0.00910690380515849,0.0189075505086366,0.00883278820448503,0.0119109286476892,0.0177135557655114,0.0182139807446035,0.015148821040373,0.0251883033893406,0.00389880912706475,0.012672128982388,0.00873813390317737,0.0166834600016392,0.00522685254402383,0.00706209766456044,0.0266496926019407,0.00752551373351388,0.00156229730127055,0.00343080704971751,0.0292308503895548,0.00175318771520755,0.00770309897819175,0.00456885406740246,0.0164784296001112,0.0170652941151237,0.0143758953165861,0.0387366019740285,0.00854279849634626,0.00897781625552014,0.00489497766344167,0.0101994742368855,0.00811948022163682,0.0250580402107121,0.00884129614742432,0.00859734520807009,0.0124294829261694,0.0225687790521428,0.00426967803411378
2005,0.00132819509801,0.000531248956907142,0.0107819366371587,0.0193799698261565,0.00535675647749851,0.0124848715062422,0.0150366659024246,0.00328492468507301,0.00822101554860371,0.0101692803062899,0.0126734213230605,0.027871596291025,0.0121690853584408,0.0115480592036693,0.00747957300294263,0.0112181554112906,0.0159829194597097,0.0035294590958444,0.00740314565862962,0.0144191126188371,0.00129576563700501,0.00765939171966141,0.0159941212473915,0.0063540586299957,0.0304995202467417,0.0467782500899871,0.0100144579162019,0.0146058243984653,0.0513673777644009,0.0262857706993953,0.00562107029206875,0.00396561328193851,0.0206481202124696,0.00964664683570739,0.00907487307491857,0.00988033237800767,0.0385065812645785,0.0236976815003584,0.0159148839648781,0.0121861499229994,0.0124403084536465,0.0156019204661107,0.0174385906700832,0.0155021130160801,0.0136703993003221,0.00960233347953158,0.00620722600978557,0.0194424719074262,0.0123837216006971,0.0171530814218058,0.00557573934019271,0.00503076203753383,0.0218977746839584,0.00910932931693459,0.00104493088618859,0.00067283113154837,0.0221569588405074,0.00201890367974202,0.00625966812988825,0.00961376611819635,0.031463789615542,0.0152324060561561,0.00739439320766375,0.0383400177863342,0.00553599395654885,0.0104724634394938,0.00774853350433882,0.00669678557576775,0.00868314170635432,0.0146436982100231,0.0122607493746326,0.00588675417064204,0.0205097775795706,0.019170426672117,0.00227235520965103
2006,0.00262178141751929,0.000592931087348235,0.0120038511765357,0.0281921876183179,0.00423220210902412,0.0268966128990873,0.00820046263723435,0.00462764496141509,0.00983692722990274,0.00829694171606843,0.0169218678843575,0.021142876957594,0.0103835859857182,0.00366856091415206,0.00169439637174152,0.0145463071093927,0.0224666442277517,0.00873193441972609,0.00417383285382127,0.0126876128016681,0.00264209146411362,0.00903587276835587,0.0150145869652376,0.00419110841430734,0.0330866795084761,0.0325130810246353,0.00425224409475365,0.0163282051683722,0.0566555280127282,0.0122551046348276,0.00283581297891688,0.00409763622782598,0.0145947082091498,0.00819710482368492,0.0136215978512562,0.017010474054455,0.0691455378425346,0.0496494644534788,0.00665741016489326,0.016957639266803,0.00669425724190216,0.0136471667477395,0.0119195144059701,0.0167632500197508,0.0170711143609126,0.0122904246372659,0.00489590550569428,0.0151728674503572,0.00712533651589742,0.014548632019562,0.00665885573610587,0.00339709474962399,0.0182017731714799,0.00478497908005763,0.00186718270883788,0.000433489525520747,0.0322245861160683,0.00271502648889267,0.00474906788726831,0.00508874034418356,0.0156405092777966,0.0117366636134927,0.0091568195846406,0.0457876246116582,0.00541829760500456,0.00929623286657861,0.00788164280100403,0.0107844701424656,0.0100380010273993,0.00696392882804655,0.0137893590949885,0.00448613647489436,0.0108278426692604,0.020954195817379,0.00632796056511787
2007,0.00177729172259393,0.000825530841589299,0.0124768435869036,0.0347291839711836,0.00416675410552765,0.0118674532750719,0.00425836775790778,0.00273843758226745,0.00769261237379965,0.00842718508847161,0.0132878081488323,0.0270385631677372,0.0137972990333914,0.00426613978121396,0.00537497427524516,0.0109195883540089,0.0192011925314657,0.00586793266751426,0.011196468195966,0.00980878501115824,0.00738746643470586,0.00918894001948833,0.0102743827208105,0.00665518830013277,0.0364979774740058,0.0168987131045537,0.00806869160735397,0.0157181097118047,0.0472535365617466,0.0106857262640829,0.00340648543508293,0.00449070792490384,0.0169910881124123,0.00938408273655468,0.0130171989442193,0.0242477509712341,0.0727185230029549,0.0394053117468599,0.0108657025161033,0.0221123359175847,0.0140765209228501,0.0120734461631883,0.0131217088463223,0.00927805442914134,0.0166734299755641,0.0175098557072102,0.00485945317564928,0.0134474874150917,0.0094135594923135,0.0119866545130978,0.00872639306007571,0.00398636534059918,0.0254937586796954,0.0073626777720255,0.00285009456254825,0.000487121259985367,0.0325520974872606,0.00161453769969311,0.0036795553325075,0.00657489341457655,0.0154227501900063,0.0121562235679724,0.00555390318086004,0.0459505060289837,0.00832460294359026,0.00908715427809203,0.00965410714094139,0.0153211219666095,0.0110778264200424,0.0101246966474074,0.0132684395423903,0.00795959139771093,0.0066301653050591,0.0125585302356976,0.00615638492679609
2008,0.00154672053875457,0.000622415643909314,0.0123637471645405,0.0297598558509323,0.00493367116624214,0.00887882842050012,0.0120742453390792,0.00580107545753862,0.00705130261623528,0.00749330053280457,0.015705225628399,0.019082834744591,0.00963293718755024,0.00268187063784822,0.00251410469482793,0.0113229561359792,0.0183421063958396,0.00909989606982497,0.00505812755507155,0.0132680083769471,0.0116923473664891,0.00703648489866964,0.0132098422686449,0.0057416248539609,0.0363296043203179,0.0248874790697164,0.00532725649836846,0.0124428907358012,0.0329876417688295,0.0165647758562078,0.00313390327862055,0.00654607009335148,0.0182095407507329,0.0136571077460765,0.0128378059989319,0.0290669295436937,0.0492168744791283,0.0229484120729539,0.0145296996627891,0.0399175019148568,0.0193488087162838,0.0115540628922595,0.0150517405962636,0.0135102129351545,0.0222436508458167,0.0121634109837023,0.00946412010026803,0.0115111378731595,0.0126142576324399,0.00894249460933404,0.00657061734450443,0.00284137134091721,0.0333934249843168,0.00833888984021864,0.00359116515888906,0.000665350146866622,0.0284550446694469,0.00181708364910071,0.00868919587846461,0.00666907588904771,0.00981997229925023,0.0133633066453523,0.00815106658591144,0.0473914126301455,0.00745671728200977,0.00970112425529661,0.0079382057827227,0.0123816056162623,0.0118283549764376,0.0121030778902168,0.0100257826873755,0.00460544243317536,0.0105321032018486,0.0186237073050267,0.00512598098695763
2009,0.00122986861523999,0.000726273838683258,0.0138593844808842,0.0289460855558097,0.00617516336128905,0.00616212101127021,0.00804017373564554,0.00393268434535195,0.00893684654825396,0.00422762820643904,0.0173221660355011,0.0205925258910873,0.0113865829325945,0.00267729212475074,0.0043457085482308,0.0147140366044886,0.0122712716772698,0.0137989355401539,0.00580479332804017,0.00438891644027192,0.00334046426006529,0.00791362640638478,0.012385394629709,0.0053654472645314,0.0674631690162283,0.0168496259113353,0.00568031575039363,0.0101365857659876,0.0319070325802489,0.0234823745750393,0.00431237950969033,0.00591809186604913,0.0278619519583728,0.00728277447466588,0.0100814366846706,0.0178386612088468,0.0292581952377753,0.0259557915061965,0.0103641415595053,0.0376941221764846,0.0236133510074314,0.0128629020572671,0.0170476244790894,0.00819459467586505,0.0158634536551929,0.015521565661181,0.00382188852165078,0.0101262272144,0.0108404698337148,0.00812764779225691,0.013080035452929,0.00264618344543184,0.0188493101502994,0.00869453342103963,0.00238280274648548,0.000970891629215026,0.037343417366994,0.00168234579791888,0.00981178808384353,0.00769529240238184,0.0188396627116277,0.0108554854423625,0.00657324270977714,0.058328388868849,0.00836840846459625,0.00814750138516104,0.0102820120372959,0.0106873161660432,0.0116529248663909,0.00908519700775737,0.0098620412575277,0.00362739491786665,0.0171162138771266,0.0242768689160074,0.0124909748135864
2010,0.00129956945937983,0.000534496357861797,0.0171965701645064,0.0231180492283687,0.0034273559479659,0.0107518648138179,0.015209898918874,0.00519011812969485,0.00696504056538278,0.00907818880362787,0.0155435980848181,0.0233145032355216,0.0115186623208663,0.0036377336455227,0.00614916825251458,0.0126787057481542,0.0255198150679291,0.00890378148797176,0.00995932818546417,0.0136835026962478,0.00333771478014518,0.00726967678105654,0.00841667006406077,0.00625130134031359,0.0346505405180573,0.0238050250351882,0.00479179414997734,0.0128696327523323,0.0372920053568227,0.0227413889976361,0.00559509379037364,0.00494028541753267,0.0169074519743807,0.0122030943130989,0.0208326181267663,0.0127665335527953,0.042129673854068,0.0337400809744106,0.00805665591400862,0.0162530246314403,0.0204899241865824,0.00838929577753352,0.016782282900824,0.0131815430933516,0.0214918268513807,0.0167744393864459,0.00569950701751351,0.0129169700354434,0.0107460080720886,0.0123590384496426,0.00752967195055823,0.00442080560295106,0.0263700026141507,0.0055589294518125,0.00242612752459715,0.00109202691544657,0.0304000301958122,0.00335753116840564,0.0121562148666531,0.00543369662789231,0.00982342765318227,0.0146341849654643,0.0101533830518981,0.0471859711632892,0.00742248991523617,0.0105282986200785,0.00912548198616498,0.00869801343183456,0.0105118335195201,0.0159621309319372,0.012668696560521,0.00350784736356496,0.01983013537092,0.018025324771619,0.00581669456672851
2011,0.00153744277548804,0.000666448926551985,0.00797407074286814,0.0344563879063848,0.00529306982191015,0.00527975005099968,0.0583034382228321,0.00514539985664049,0.00703942904028174,0.0155328806739508,0.016233095913585,0.0365739759813599,0.0139395437230735,0.00374810033786732,0.00417522716299833,0.0107168793444664,0.0201232153284055,0.00865147909063191,0.00439291970569314,0.0110976035701653,0.00544275724460782,0.00520075244947074,0.00651875721122492,0.00753488220688584,0.0343713863944344,0.018452298871008,0.0071091341173758,0.0156480154572919,0.0447459395741949,0.0181076976868502,0.00336163425108978,0.00393013587439163,0.0128581180910274,0.0091029071978383,0.0118934741061013,0.0255764703201538,0.0434170150501373,0.0250292830363438,0.010134902872576,0.0207471043752438,0.0210956801631746,0.0106758314025362,0.0116919209726759,0.00712763136095996,0.0194585056256745,0.017607603606103,0.00579588880096111,0.00762332581570354,0.0102794873068787,0.0118917789961124,0.00834217316684912,0.00378791061845365,0.0250780640129814,0.00877785990459446,0.00298677363430688,0.000967124104263776,0.024270182416237,0.00249690585284634,0.0142762864936827,0.00457956508660345,0.00725787488764666,0.0174763665205779,0.00773904472467927,0.044513347887427,0.0071648337477794,0.00949109491519693,0.0113082278630965,0.00512759638904565,0.0131177495997523,0.0145497630730923,0.0120620653866463,0.00537129639499612,0.00773439505051307,0.0129010634000888,0.00531175625346141
2012,0.00129109420795319,0.000483124296244507,0.0124939668422521,0.0344916487762476,0.00386841743735197,0.0136693162619657,0.0312288849615085,0.00388792706078487,0.00623811614215339,0.0112309043734484,0.0161056286479404,0.037558095675979,0.0070419206464306,0.00253205519721706,0.00989543192529958,0.00822541959314442,0.013682123637406,0.00813560848141255,0.009627737943585,0.0139451124792245,0.0114087080672802,0.00597728594151913,0.00809165955402783,0.00680689536589312,0.0281504065809361,0.0191901696532764,0.0101872256041418,0.0171718882566103,0.0394426626217177,0.0110826577229535,0.00765765233861762,0.00511257966258372,0.0151113591840334,0.0131287662352854,0.0102246603095812,0.041952478864468,0.0562754143312263,0.0226436370218008,0.00683445083814718,0.0228468531219128,0.014301461678312,0.0114990520687051,0.0143034017929984,0.00785543781060508,0.0250529995433646,0.00813943679567293,0.00328915209666726,0.00992046707458492,0.00829260671461659,0.0102970458232225,0.00990888881074358,0.00501292444957555,0.026994141804098,0.00749630618578056,0.00348193061305055,0.00122946260547125,0.0281326416720819,0.00172931639133674,0.0093081923514887,0.00781611802077706,0.00880565848684913,0.0165204863156093,0.00990170520229127,0.0445888159086507,0.00541978696079094,0.00755344527982948,0.00948171656582151,0.00506487586528556,0.0121887622880919,0.0130320599265077,0.0140984601298114,0.00601403232847134,0.00956303170729403,0.0129506638294302,0.00582556903855074
2013,0.00138211323709673,0.000556806236088566,0.0143538616406629,0.0301234156398035,0.00390103664028365,0.0254102845903097,0.0153040570757163,0.00339738400955693,0.00599516004870635,0.0305240519189652,0.0147671384173001,0.021061006745146,0.0145705752035303,0.00562318748688858,0.0054766995718885,0.00450438835134336,0.0224063321427549,0.00879423051721909,0.00422992790081572,0.0123433530151262,0.0123501842023703,0.00559659590526058,0.0062392557299521,0.0125674408970028,0.0286027486991342,0.0166977670167494,0.0110047338364624,0.0222424656623894,0.0428807589193563,0.0111318868217093,0.0051007835964273,0.00437489869763442,0.0142747482580831,0.0112438602637345,0.0111465459096917,0.0201200308890647,0.0534741934342247,0.0184307919026522,0.00800601770656358,0.0199671147263934,0.0115486824405755,0.0159375350740348,0.0185129683391382,0.00928209660527786,0.0217248097962159,0.00963558810558784,0.00620488810161759,0.0110828074513058,0.00948013873940819,0.00938607950941352,0.0104598965909406,0.00447332937538725,0.0255306055842011,0.00913991155934548,0.00314841921991253,0.00108198030038049,0.0347764593511394,0.00161634652905364,0.0169984392974432,0.00570300205350711,0.0105748086104656,0.013316277887238,0.00777855283261715,0.0439392226115323,0.00581142445422959,0.00989166893186369,0.00961323466079642,0.00352889510552028,0.0134504335483025,0.0217360916080688,0.010193518092432,0.00732330890906805,0.00473553160430941,0.0165667297425693,0.00563848391304223
2014,0.00137812258165224,0.000565427131581986,0.012779966776636,0.0267118761544258,0.00444192871544826,0.0253005373456854,0.0167489073230429,0.0023207265991953,0.00667352781771304,0.0247956527668512,0.0149661815832068,0.0184890575170833,0.00907341891716748,0.00532470346938113,0.0043768823777312,0.00581583541796035,0.0156785947176596,0.0128841357546665,0.00542351992061997,0.00884966172365985,0.0141981237426515,0.00499117450621202,0.00696947471605029,0.00812504605805352,0.0297098769830354,0.0107762162818154,0.0103242527465467,0.015967073885179,0.0387459911588733,0.00841575310689163,0.00529003215222963,0.00540571210512614,0.0159731993902099,0.0103241752824305,0.0133337345464973,0.0294005777735192,0.0587953775360388,0.0244232044252076,0.00858383051829792,0.0275416915858946,0.00915689379879701,0.014280817742667,0.0175729294803194,0.00762254442558059,0.0204780863344493,0.0120533788086246,0.00310940876443943,0.0108888605833603,0.00813400112184771,0.010808472589698,0.0103089380477304,0.00523524483987071,0.0157204312850484,0.00900660027877393,0.00357231139057159,0.00190032440658124,0.0345837776788663,0.00178437904366894,0.00958703305243351,0.00747408555379067,0.00990763354863075,0.0188384695462074,0.0058810080940499,0.0496586058664114,0.00554038640293723,0.00797859926263168,0.0139689156014004,0.00709015717217234,0.0159957237592761,0.0208951428759331,0.0150911363416625,0.00715071094990767,0.00425728746252962,0.023033132253872,0.0115413885231305
2015,0.00148262365025541,0.000570935104252863,0.0123913936013826,0.0215939685969858,0.00589256203458919,0.0240069211749783,0.0115214280540861,0.00187254943802462,0.00664504559838395,0.0281401516562974,0.011976447497223,0.0199274285354702,0.00814936876527879,0.00635660209520536,0.00227660011261339,0.00537627506309515,0.0148834361067983,0.0218026619575843,0.00489946336968166,0.0138875053884255,0.0638432154126271,0.00399311269947968,0.00605215025444835,0.00976397613712843,0.018288260060298,0.00525814092361459,0.0236836320692839,0.0120676580826494,0.0282039351466755,0.00796652254996088,0.00672238368330546,0.0066837033184572,0.0151404513746342,0.0140838796583713,0.0112167086163283,0.0316497100699433,0.0374690870853622,0.0227823713597049,0.0120873650308559,0.041091358301275,0.00917108266711231,0.00917013759576544,0.0137029286625791,0.00882608381444159,0.0193937600337672,0.00988715583750757,0.00272883092846116,0.00902481841066392,0.00671743683373398,0.00808425860498195,0.00960601257510106,0.00490480274857427,0.0132151505493723,0.010517614485431,0.00811863785238443,0.000912582554730954,0.0279197332389154,0.00221525995009831,0.00850719454273273,0.00821848599383088,0.00901025502325931,0.0228149289137261,0.00449557277118248,0.0485688487489675,0.00572337489772967,0.00876110553257188,0.0183912657686896,0.00774133991752507,0.0129350915853965,0.020081109715504,0.0109545678492735,0.00868862396109846,0.00565026360440409,0.0129897994141473,0.0106508947813234
2016,0.00125514759194841,0.00063890623656791,0.0186297612775006,0.0273953793117524,0.00445262207378582,0.00870187942141173,0.00865870681182886,0.00329369136591262,0.00729430366642162,0.0128910550079314,0.0138162676750615,0.0178576741024775,0.00819606671917638,0.00523652188823616,0.00463437248222173,0.00691769935849283,0.0134442277909413,0.0104750364579799,0.00875707024795546,0.0079003380065008,0.0675288190500716,0.00373173109718805,0.0063536007718321,0.0100205203641415,0.0242761958684424,0.00570028621352204,0.0137685812699115,0.0135948635085462,0.0285179385040927,0.00477807921017545,0.00650019772085171,0.00720373521468813,0.019817116279574,0.0118666030457438,0.0113174986810545,0.028342434175304,0.0290790403670305,0.0209156776337059,0.00549204310127894,0.0333163133042158,0.0106891037189591,0.00815233911760848,0.0186263512005257,0.0094884517542732,0.0162623404060412,0.0116394372552627,0.00246104491206075,0.0118179648213558,0.0107882699182198,0.0101273118436399,0.00846811159988882,0.00525608762157854,0.0176072894474787,0.0125741736678129,0.0243209809377501,0.00161621994448673,0.0347406847978568,0.00208572578535627,0.0107421244644915,0.00708588644563205,0.00901359335672903,0.0228147144511263,0.00687324423107761,0.0523223351108061,0.00667781711837055,0.0109884068146334,0.0208198621997737,0.0105354859651954,0.0117634591483409,0.026442352536126,0.00980189176277492,0.00960111722855084,0.00449660721139394,0.0147805899705937,0.0059506203587532
2017,0.00138600927742913,0.000707897717056519,0.0199814904140651,0.0340469801265913,0.00470866731047499,0.00921713894844519,0.0126209152739326,0.00311238045825049,0.00731891741043419,0.0144123079652661,0.0155331149504052,0.0242710816176778,0.00812998482286913,0.00561197194715463,0.00643066636925727,0.00779227938426781,0.0154526582697584,0.00848890324375257,0.00662531959628445,0.00485564854818802,0.011458287077031,0.00390216301152332,0.00628629779450035,0.0120831063752336,0.0191852545911917,0.00805800417136114,0.0240395336587111,0.014214697615108,0.0251307485195204,0.00692164951364014,0.00725376869127079,0.00443398739094242,0.0160652687080439,0.0132027493283687,0.0173791744188504,0.0185087513869372,0.0331327342280208,0.0222491972972724,0.00814917786492343,0.0143206791731815,0.0089628207082308,0.00832986781965751,0.0178935289652342,0.00926203289518925,0.0194634855862623,0.0123593694808672,0.00305440328848243,0.0162045406151811,0.0105629686380362,0.00837676864801292,0.00950249286584708,0.00460952655756647,0.025299394150166,0.0164022822454173,0.0257954982462847,0.00188550269693073,0.0438412497786958,0.00234049267498296,0.0119087667846771,0.0101361813743434,0.0118736432348264,0.0211878122540948,0.0061972673512014,0.0502912748081861,0.00630442666363502,0.0121202311155552,0.0273986677291984,0.00746520689819929,0.0112286117744687,0.0253073625513492,0.0132246777835505,0.0121986889765451,0.00501511163064207,0.0187233864781818,0.00859289226310721
2018,0.00117065454295556,0.000652644955657747,0.0314293157192278,0.0314726032939997,0.0028064888790317,0.00998667744239745,0.0132525370696986,0.00337209375437326,0.00836895449866612,0.016205475559721,0.0135855491456301,0.00800489632747952,0.0103926959768364,0.00621915511227758,0.00550709133216729,0.00357720789636213,0.0154249065714102,0.00885608632923003,0.0151611188277515,0.00994958649718061,0.0172473635672682,0.00389763809044808,0.00598929872870253,0.0145100374890294,0.0219993754219449,0.0086507215831678,0.0133958539900249,0.0119705920753527,0.0242259110262659,0.00403151112913642,0.00703937717570549,0.00618226144618133,0.0204084414578249,0.0126647567282687,0.0218572614234573,0.0208402808770857,0.0213599668107817,0.0230598865343323,0.00778136001799466,0.00748952718050099,0.0104620818771581,0.00728429768457795,0.0240693805621432,0.0106014323150739,0.015721823839422,0.0211147130230858,0.00281938390626262,0.0130071886840082,0.00729099786136609,0.0103270926888545,0.0101673306035698,0.00695683761331962,0.0193327133472924,0.019466550115651,0.0174143971202244,0.00279953186486708,0.0341809493478398,0.00287193681814298,0.0135083296986817,0.00843338388726786,0.00730293094041906,0.0387082344274972,0.00566731570939882,0.0564350235798491,0.00695624540214776,0.0138192102451649,0.0309023971948562,0.00547553990701469,0.00982192012361173,0.0294890509464296,0.0092334060180581,0.0121356734821394,0.00552889449471129,0.015765252360715,0.00493138982364986
2019,0.00127492723823003,0.000696001748746273,0.0178511570820773,0.0277238969934438,0.00721903610962868,0.0076162549903913,0.0150386474084772,0.00299950817639645,0.00746299391202806,0.0171047585829841,0.0114987201131957,0.0210161692751928,0.00834256554072843,0.00545873097333653,0.00357575577611113,0.00661583146048784,0.0108639060887457,0.00620916217997252,0.0118382622853596,0.00896016427596753,0.0734919021739911,0.00322989604179132,0.00635408547372504,0.0102802592430524,0.0154811613039979,0.00534337606227476,0.0144427421077725,0.010907430423205,0.018713713150109,0.00549538745805884,0.00757943230569458,0.00672805875125398,0.015126414018358,0.0119878025422657,0.0109382134354712,0.0206003380133997,0.0181390159935601,0.0149479913832283,0.00711529432711002,0.00770629252987332,0.00927237287300567,0.00601337600576132,0.0180299127186456,0.00748458535455274,0.0171566750343106,0.0131064005558712,0.00226667525043036,0.0109167081942412,0.00903892512125889,0.00836135542369543,0.00943251556960061,0.00735557162902407,0.0194984854954398,0.0156601002795029,0.0192169988262492,0.00361237242105638,0.0328804054039704,0.00353433745285719,0.0108693235259628,0.0129992680449945,0.0104806994914284,0.0309119941294457,0.00938491356203553,0.0582330347723935,0.00677206028270633,0.0154319370181012,0.0396177003632633,0.00492724726274118,0.00989300539676625,0.0253026714323951,0.0182238810309912,0.0130816594748401,0.00531613599132594,0.0142756063107617,0.0174658313506802
