"year","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50"
2010,0.00627613949101628,0.000505764564642733,0.177407651898451,0.0141236213555804,0.0143131972737168,0.00632089331029772,0.00365538454312874,0.00923665041524815,0.02990638428058,0.00452889001502364,0.00456887831512822,0.0481700195018792,0.00276890812466907,0.0192971744453464,0.000966503755784737,0.0194528518906653,0.00793597548300793,0.00257836968025375,0.00782157707027959,0.0180537778516399,0.0350561749334097,0.087927638443433,0.0127014245654604,0.0344462036313329,0.0239429615114689,0.00638054968248466,0.0109487364267597,0.0250575125597584,0.0206522285150295,0.0065010576165481,0.00207596256394744,0.00356002745514111,0.00489646698935437,0.0296168244719101,0.0325544867980736,0.0139470773399249,0.0209452732230629,0.00586150353650949,0.00865604929767537,0.0185180054886448,0.00907805326536443,0.0496323981694271,0.00307536350452471,0.00668759989003917,0.0408560658606869,0.0246838860574941,0.00267944434787451,0.0117841820142648,0.0324953242385263,0.0168929043355294
2011,0.00298106408572959,0.000374807605088174,0.0527217946855023,0.0107414394728992,0.0488578337756585,0.00819309055946681,0.00480230078763768,0.00266470286715382,0.00676480513166283,0.00412327967982216,0.0124845565930806,0.0599572607973101,0.00524728170665776,0.0140216141562993,0.00213172863160694,0.0183198472685339,0.00520861126901777,0.00463596025045962,0.00281457998640683,0.0292055464607122,0.0146510684817699,0.0787820419118796,0.00837877786328754,0.0378796064659705,0.0334278961872783,0.0153218222689298,0.0235374448481557,0.0160184991575684,0.037354920112561,0.0100174767962868,0.00620557791263709,0.00345215048856677,0.0115483635162004,0.00425619784039314,0.00535577791547703,0.0218182191432759,0.0251144820609842,0.0206369352299288,0.0084712817574838,0.0258571914482105,0.0238160853575328,0.152505035612224,0.00374636723868962,0.00815699776686162,0.0384017902923488,0.0188130766795409,0.00483791934485791,0.0104572927300446,0.0300532992607474,0.00487429853960094
2012,0.00295902281514048,0.000392183374470716,0.226296272531467,0.00777466403316535,0.0347608338046656,0.00943928681616847,0.0027001815406449,0.00403578690915097,0.0190879006490648,0.00252797748369969,0.00495427071477994,0.0710992774500337,0.00224903547905829,0.013489591257934,0.00204588861836432,0.00847835110312509,0.00526595457192477,0.00334663428625102,0.00360754664483977,0.0151905741232863,0.038320747372943,0.0709010371618136,0.00785869723993063,0.0247249139405596,0.0339129287393533,0.00426110881740505,0.0132956507172731,0.01106005524492,0.0401079664556037,0.0035832989416232,0.00257319669890848,0.00322206139785812,0.00488858785858864,0.00482763123708565,0.0157287370754418,0.0258624458829281,0.0434072585479553,0.00419446809258629,0.00929010983753845,0.0210346182267184,0.00696581114371214,0.0711491322232005,0.00646541646167534,0.00133283962825498,0.0479608756296703,0.0184507151335086,0.00190632709957242,0.00463307995961271,0.0117436346543613,0.00663541437216166
2013,0.00305195551584806,0.000366516443608618,0.233936834785695,0.00675964944667894,0.0257546323908867,0.0190286026960534,0.00358515020033908,0.00306155876936911,0.00446192414041947,0.00361407853294656,0.00531747292290475,0.0177511815467639,0.00567683362828117,0.0114158175539732,0.00213626988237983,0.00627565493460991,0.0117952595687636,0.00858756564496079,0.00508585651035426,0.0177656969342872,0.0256729343393584,0.0806448986530039,0.00604693050699482,0.0488406062076992,0.0366217609170207,0.0165838518201542,0.0191159669294036,0.0162523961045372,0.0312177102514922,0.0112380356113557,0.00491903240504583,0.00369065531374758,0.0035483737878453,0.00456710455965384,0.00609942407837118,0.0156166251437094,0.0331644528779039,0.00451828673314235,0.00908266183558732,0.0096799222391868,0.0154756217905521,0.102219481191264,0.00366020205826997,0.00323579561682803,0.044947306439372,0.0126665154244891,0.00216871336212443,0.00972796678669913,0.0187659643053836,0.00458229066068026
2014,0.00522921318901358,0.00035462311869018,0.138396680061393,0.00579872862346903,0.0132802290293181,0.0655867390174093,0.00441477254803364,0.00246505431672124,0.00528113237945795,0.00482362719379244,0.004417737992968,0.0100771520532593,0.00587225358791848,0.0109167161367956,0.0027478593008592,0.00503355529150704,0.00899123485346655,0.0042177867133163,0.00583995799536721,0.0129160314247929,0.0267386755337958,0.0895806247074341,0.00937745556579414,0.0568372204064351,0.0278664099064687,0.00985652302392096,0.0157841561980977,0.0228812299924579,0.0354650266329976,0.00601882090447223,0.00793793993128807,0.00373891774644468,0.00388993665332251,0.0055960719731237,0.00811900081408557,0.0244213251906689,0.0330825251442897,0.00381334368342663,0.01093387985997,0.015657558778431,0.00922224640785799,0.14593213754183,0.00348843695971496,0.00184964298071077,0.0412013293713488,0.0174169127511849,0.00172383731965483,0.00594345497010871,0.0302140458544676,0.00875022836864776
2015,0.00280955585962426,0.000455781185210525,0.116059186961221,0.00701643671283219,0.0173195450803101,0.0233806470203874,0.0140452555357768,0.00827116621084131,0.00427164334039356,0.00406218463667993,0.0091145788788559,0.0193089277615544,0.00954955829397167,0.0123544027176634,0.00322692717596382,0.00397905959687736,0.0157392007353453,0.0077255112496752,0.00888770279896984,0.0294391696920181,0.0188712234398638,0.0627262851925488,0.0082678577938368,0.0824696913453191,0.0184724583292835,0.0298743216553298,0.0177441076509752,0.0594333374381954,0.0297787882082316,0.00439577522604166,0.0196641155601174,0.00402539140894324,0.00412070223977204,0.0212862288105505,0.0102503503205954,0.0233772969956443,0.0189281813799636,0.00466228438327536,0.0108648038437106,0.00834805091893042,0.0225629890236558,0.0762672293687864,0.00972173252483492,0.007121133160398,0.0519534498216173,0.0212708096204086,0.00547215788766264,0.00961159109113775,0.0171713182846752,0.00426989563152271
2016,0.00300638430588135,0.000417399170658369,0.207965442586444,0.00603866614994763,0.0101367902957896,0.0361007620061766,0.00951654857888287,0.00253473774196777,0.00799002100644454,0.00509007163139566,0.0037222226602453,0.0113714282211257,0.00648655131164934,0.0104254609821948,0.0031773038153389,0.00269879809950945,0.0130549958415482,0.00742495399530245,0.0313235880316676,0.0132877622137998,0.0239692548803485,0.0495474355652352,0.00227157563007579,0.0793692559260374,0.0191893935005179,0.00278026135200682,0.0233299727810151,0.0522944254074507,0.0279683482771374,0.00561799500399282,0.018168744839536,0.00513084877513419,0.0037173836486875,0.0223265113175002,0.0207848789561399,0.0161280047903943,0.0162431832737277,0.0106242824564325,0.00968490332955687,0.00441701625067871,0.0145718570671382,0.0461901287208989,0.0120656313449108,0.00233609005006807,0.0481176443717537,0.0272227233341756,0.003461174517083,0.0129238852405606,0.0192696587961003,0.00850764194973518
2017,0.00360619254088745,0.000297192574117765,0.0915043490675145,0.0062688935583625,0.0213532706223752,0.010955169842954,0.00481418079270641,0.00491880293552247,0.00794801491380662,0.00542291321943091,0.00516007166141422,0.0662472066749986,0.00684331233540913,0.0138225986851219,0.00244152046712089,0.0107683974585957,0.00829059565770424,0.00918431351422562,0.00302763770477235,0.0550950960781397,0.0140453035756991,0.0504805751807134,0.00539624790701957,0.0283349655660484,0.0186830490531493,0.0121808407376271,0.0196626854055277,0.0195007056997861,0.0172423926050054,0.010202024374652,0.00632875002538952,0.00584838088469759,0.0207488703104428,0.0129802384074442,0.0220189567176877,0.061143232164431,0.0221013324159669,0.0114890260006403,0.0128240834345103,0.019075588552497,0.0199023594865487,0.104081245712368,0.00551046395885764,0.00601446701065811,0.0598298988936994,0.0218310427778317,0.00360140724381775,0.0104637792525912,0.0255788791608611,0.0149294771786507
2018,0.00314760384221234,0.000343752643672773,0.0379323980319095,0.0101650639673104,0.0111044773891742,0.01209138023416,0.00769589871157011,0.00186788446386389,0.00614196260263874,0.00412327611536726,0.0121985952105743,0.0350551643048926,0.005421683089767,0.0113953958485615,0.00311767110173873,0.00589918808693662,0.0106229131061369,0.0111569733635861,0.00595827386734328,0.0770539796914397,0.0149476719232294,0.0573925243227525,0.00918520621621573,0.0956831487916658,0.0141187689472181,0.00493593768810168,0.0302260815538863,0.0193197763734092,0.0337544157720181,0.00356519518825175,0.038270582623946,0.00917913990896178,0.0397377346763454,0.0168223545907807,0.00412634368992229,0.0425644698594811,0.0281424814069444,0.0103567048029672,0.00785254138456708,0.0105671905284983,0.0171077126617607,0.089669798666928,0.00644175928001471,0.0103824986601621,0.0584179508865305,0.0256067307739583,0.002769135085647,0.00792833060215727,0.0125728603698408,0.00586141709098177
2019,0.00370074938960766,0.000371820404613368,0.186190746018106,0.00586251494350034,0.00446174461186957,0.0633082961754064,0.00799887805660273,0.00535015351455725,0.00997008274572915,0.00325581012694658,0.00594455087794025,0.0168883886111872,0.00582423351814857,0.0114056937984183,0.00293030217341849,0.00310993840017826,0.0133215279157743,0.00704104702662233,0.0245312446461103,0.0445928559302917,0.0202269750483071,0.0352393276927456,0.0106724347788879,0.0542231463981163,0.00780527137118721,0.0052374087545339,0.0122645429871054,0.0158260311883886,0.0321947724179303,0.0152017972021492,0.0301847326789729,0.00530210303119751,0.0256098523027551,0.0152646883356022,0.0377673593501481,0.0317502812575199,0.0187580779595103,0.00721311945824392,0.0122025067273015,0.00601408458953228,0.0127428876189047,0.0412654955902113,0.00768484952227833,0.00513643334647047,0.0582396510498506,0.0239563296739213,0.00224385039038705,0.00734268762982422,0.0104493540059065,0.00591936875708146
2020,0.00282950475518601,0.000439383881101143,0.0384887227842213,0.00549509593930529,0.00429568380522983,0.0116404545552456,0.034061796723844,0.00385850277033066,0.0103828485926635,0.00333068362733432,0.00484881089840539,0.00755435447347966,0.00609287460250165,0.0213142588472039,0.00177372725843129,0.0074089650778635,0.0107538680404167,0.0105435653819938,0.00646529127343521,0.172232999507378,0.0242130955790389,0.0337283124681132,0.005633458878072,0.0819447393174332,0.0128835240420918,0.00394610699004568,0.0302201897491227,0.0192740474331862,0.016636943106501,0.00759473010521474,0.0289181529167435,0.0389950654555017,0.0235120702763516,0.0222315827382617,0.00552795497850081,0.0276966906964161,0.00993340110119419,0.00321785725537207,0.0100192185740001,0.00629021733116877,0.0121966770116298,0.0386261691444338,0.0179865398365739,0.00941273262227401,0.0819814401163943,0.0341041658526765,0.00212327090811752,0.00661616456980003,0.0169357038800357,0.00378838427016342
2021,0.00262394546208351,0.000379310616125284,0.164275847176903,0.00489100962191698,0.00726448178851076,0.0143033947755232,0.0207052249056952,0.00234570543141336,0.00669533463066266,0.00453254452212589,0.0044444671327327,0.0211356783524014,0.00497985511939419,0.0157470678589038,0.00177195227629236,0.0031438396052938,0.00684538993522628,0.00707820610330534,0.00652811244063658,0.0693357897264159,0.0240256306773208,0.0310155874887597,0.0113149321691157,0.0568969248919553,0.0167421476133487,0.00294023088820917,0.0152567639004918,0.0116873674574426,0.0200014999363131,0.00754609801884728,0.0402051157931672,0.0188937283222715,0.064015585760553,0.01539495261869,0.0283555608298137,0.0201507040214429,0.0155218869101411,0.00690363237936584,0.00639224874444718,0.00717004745313638,0.015304701272729,0.0557006335329523,0.0171615566534116,0.00532768697917744,0.0627060914740259,0.0214784222229252,0.00153034205433493,0.00634638096185441,0.0185914063759052,0.00639497511628916
2022,0.00243157041710829,0.000351336954459235,0.018712772666657,0.00368829868924667,0.00448517158979918,0.00534056737247564,0.0164539188207046,0.00196318900837938,0.00540234942037968,0.00924424542903524,0.0132714690412874,0.0277610320992133,0.00705277934471353,0.0203182820986821,0.00246841971172893,0.00560761188781057,0.0153089326174907,0.00903280328624617,0.00531838109136943,0.0111254724043417,0.0166458328069114,0.0271960782180037,0.0268237892039671,0.0686697719288222,0.0160608483415596,0.0053416199681806,0.0176401861665196,0.0207397901965351,0.0256483465272004,0.00309404787966631,0.0569437064913463,0.018186209773904,0.207893309403974,0.019453189321809,0.0117389456186336,0.0163655664048863,0.00905391207099439,0.00817115757553533,0.00554634560872197,0.00538322582376292,0.0232391312063224,0.0423799496957556,0.0255486858063485,0.00875807392258482,0.0753664485402126,0.01882530215865,0.00149400934936001,0.0119253987082923,0.0181991647393555,0.002329352591055
2023,0.00214078921071392,0.000321101044219977,0.0511288435900594,0.00466064658835898,0.00385769914029972,0.0137561727767043,0.0114466626281556,0.00162298284673771,0.00687054254895816,0.00615641142441349,0.00814092049624434,0.0274651094574601,0.00881345906356293,0.00734307869222653,0.00298207634902627,0.0053337585066389,0.0210884247891084,0.00996030650060971,0.0313022261572719,0.0413650400717565,0.0145544645956243,0.0248091166976074,0.011311394848826,0.0806017459108376,0.00789093548008031,0.00762039695794561,0.0145233516386396,0.0160468375845218,0.0124873109716968,0.0183282084206465,0.0267181713604633,0.0106670465419558,0.146216603474482,0.0380559271695636,0.0240517263819461,0.0174824011703851,0.00686105331455402,0.00413694390365458,0.00873776053251001,0.00295699680561199,0.0183635617907926,0.0407411348265283,0.0137022322375876,0.00314081078122453,0.0874475268475088,0.0334902904159187,0.00727599281443759,0.0160482435538116,0.010295216751043,0.00968034433706769
2024,0.00234566788685919,0.000289222927071039,0.0315190746872894,0.0161275910808871,0.00391871015458806,0.00651338036090192,0.01805178784456,0.00914955034211597,0.00388747129122276,0.00379968174975394,0.0152030800171409,0.0244625202232537,0.0131954035016394,0.0212062462009863,0.00172434344320851,0.00501088919157212,0.0130571446507391,0.0078377690075652,0.00938510398138022,0.0142941271114794,0.0192600433387738,0.0361520247772214,0.0235689756483683,0.0877515569233288,0.00338322358703108,0.003635980294808,0.0416891436932858,0.0201515675219077,0.0284991339232883,0.0221529426112751,0.0284331511304254,0.0131604244069832,0.14557809648573,0.0168386302897317,0.0026034784513271,0.0223049041969642,0.0163929706032991,0.00622077874838974,0.00671085858198442,0.00389209128250037,0.0102726658435555,0.0933177829685142,0.01677242687297,0.00321490341695122,0.0511442489321052,0.0220304423216917,0.00334889460912765,0.0111039187258991,0.0123868271212617,0.00704914703708597
