"year","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45"
2014,0.0179850079120709,0.000747203185651486,0.0162852869965752,0.0352513170923263,0.00846850877602631,0.0390185594090931,0.0226162532562417,0.00622149428344894,0.0142481272890608,0.0290850959190444,0.0171077440193435,0.0221598903648789,0.00980718711513211,0.0151681676342046,0.0115139407748101,0.0136859321574286,0.0171230567599687,0.0275722560654416,0.00863877430520525,0.0107027777909914,0.0177955209356145,0.057726624061177,0.0117634384037722,0.0188367004048593,0.0351505319261079,0.015658275290964,0.0435403027499602,0.0236200720773409,0.0490743036308588,0.0126758961620528,0.00987968636600121,0.0181166341173001,0.0323515775772385,0.013339388555231,0.0199424114988824,0.0418809688967665,0.069127741598491,0.029847691525881,0.0125642990090901,0.0300308731557725,0.0143414610366205,0.0208465312948716,0.0249249425235054,0.0220343023277705,0.0115232437669263
2015,0.0226283729613955,0.000867509483122434,0.0149959750524173,0.0274481501637779,0.0123509466546123,0.0325152311868035,0.0170013093823871,0.00424500806342046,0.0132044505905668,0.0343070245004228,0.0165917495383175,0.0240586063398803,0.00898773168665516,0.0139703695930743,0.00841436073954934,0.0108369922294034,0.0166084746919504,0.0415511492048762,0.00836638844379674,0.0194583823707546,0.0718378721925124,0.0555660656586074,0.0102122082463334,0.0191946019084275,0.0228793374954373,0.00849905250200237,0.0482649769814378,0.0172969540368392,0.0362937372928567,0.013348632822797,0.0130952744317439,0.0147172908347655,0.0332322066318778,0.018675228602611,0.0139550699544768,0.0398035945818654,0.0430300152643544,0.0301879633441114,0.0150945555114236,0.047964624018923,0.013943927080402,0.0132016724916788,0.0199375961110654,0.020655348416067,0.010704010710199
2016,0.0248728387551699,0.000805298396216195,0.0228655571853597,0.0390043809870337,0.00893849425020323,0.0182271309118073,0.0147544805599061,0.00937431202011876,0.017154127154951,0.0176051067249221,0.0205825279955726,0.0209977617286083,0.00886946871728789,0.0134451888917756,0.0140876413511513,0.013504261525276,0.0155727968197038,0.0234538469699266,0.0132625181349372,0.0105186282625396,0.0935823659362503,0.0597011536890307,0.00953090618550507,0.0243008093918666,0.0292725906930536,0.0103648418059985,0.0525888511427129,0.0179045956258989,0.0380661259840393,0.00716560535434805,0.0126724055824176,0.0121457636538345,0.0413958338655699,0.0186783408489617,0.0139942258623331,0.0275681701723959,0.034084485230168,0.0292845077465766,0.0119339724032205,0.0393337400306985,0.0152787494573386,0.012334216442716,0.0261605706619399,0.0259429852935741,0.00881781959708451
2017,0.0343154415936506,0.000797439462769098,0.0243011866350485,0.0489572278797419,0.00984276034199767,0.0201983457116407,0.0178911557586234,0.00791452488517618,0.0175234978701064,0.020543091707972,0.0270764992226245,0.0282163107494855,0.0096468026060531,0.0193400547646581,0.0178420190266939,0.0160145629447275,0.0182009546770784,0.0211591621647131,0.010503159473623,0.00705321489985452,0.0307845993479434,0.0573172901640848,0.0135605569003926,0.0283332420523186,0.0225364086768375,0.0127505323656644,0.0658139315488319,0.0182596378293628,0.0343814545056148,0.010957295774853,0.0147189700459144,0.014971552447492,0.0399912699887656,0.022015584927975,0.0237850851950157,0.0230529060139351,0.0421378364000685,0.0285634995064608,0.012482947565091,0.0163105818589283,0.0140570972630469,0.0127641287621362,0.0254453684186943,0.0259865428347143,0.0116842672296201
2018,0.0369793728800872,0.000755816980231426,0.0379156784621042,0.0439579449117008,0.0059238948806675,0.0179268890883336,0.0207825282590717,0.00850918525414288,0.0294113210880556,0.022553904985857,0.0240259028810909,0.00994944941011735,0.0117930265206316,0.0127340421158128,0.0170811407236206,0.00937808925316064,0.017475662345065,0.0254478512303915,0.0210545693422669,0.0127849118637635,0.0347828923914453,0.0625673902223588,0.0119672802522682,0.0295638450113257,0.0247564145883955,0.0136745550638165,0.0513971850772973,0.0144260465381803,0.0316261983112078,0.00751209860358872,0.0143031526788086,0.0187771795736142,0.042602271695995,0.0264049699651143,0.0301024032056794,0.021810583651845,0.0274895815394733,0.0342597083329053,0.0160785233768863,0.00902617317823391,0.0159206431326481,0.0107151638375732,0.0319517764878933,0.0221299817428345,0.00971279906443853
2019,0.0458582758555953,0.000851805455231508,0.0216736060587834,0.038198245010561,0.0193667631379772,0.0143485379879991,0.0226197613143595,0.00933728714620668,0.0203709340652056,0.0214522976619926,0.0229533444058259,0.0299697693585855,0.0097888789621523,0.0148025731806689,0.0121125543143866,0.0139310623932116,0.0125416740243125,0.0203929162040608,0.0166879662125484,0.0122976906006691,0.0982593159899369,0.0642534980829536,0.0169108822138044,0.0235286671675614,0.0182186122521606,0.00885414070434597,0.0498739508530105,0.011701655738871,0.0237771829874194,0.00837577797179704,0.0162445401710571,0.0181137291022995,0.0393410583417573,0.0221415485575287,0.0181075053521091,0.0249910118963341,0.0288406867205593,0.0239536098288082,0.0165178124803832,0.00958437441692464,0.0150259681518467,0.00982291090128131,0.0239684625816826,0.0199414838978461,0.0100956702873881
2020,0.0395814620745465,0.000744209394282096,0.0133640033005432,0.0318066326593811,0.0229764297950463,0.0184106828669516,0.0351173287722483,0.0599969442575506,0.0171054976994554,0.0172094401184974,0.0137606231627207,0.0124532044576002,0.0170297614004766,0.015983792205181,0.0104521376945607,0.0107120273446802,0.0130856123131997,0.0190609137199532,0.00779578165036229,0.0091018703392896,0.0702914488357181,0.0571735057197051,0.0165976031773213,0.0329916374000872,0.0281356291249576,0.00961583191325809,0.0428008567890679,0.0134337973018842,0.0273292155216309,0.0101932297291886,0.0242087948723399,0.0159189849770863,0.0417637648271574,0.023453549663684,0.0167257636326176,0.0213650752436542,0.0256450069700013,0.0233481667239272,0.0181402005085645,0.0112515165313487,0.0181064859728669,0.0115912383125372,0.026205713710839,0.0166860736195913,0.011278553694439
2021,0.040513371322195,0.000573729706602138,0.0155902458107393,0.034037147011731,0.0485423724786524,0.0165728420575165,0.0206727515509196,0.0472404251969138,0.0169889964522903,0.0156611465960626,0.0150836277787138,0.0256514400070613,0.0120610967715791,0.0195645818473482,0.0113348601999176,0.0113367118237534,0.0133777264938643,0.0165962710819836,0.0117173279101542,0.0121437374731121,0.025380988619391,0.0562025364335096,0.02311756581416,0.0336827822915209,0.0333490340928314,0.0131976177760255,0.0408945016360369,0.014655397518223,0.0256430391105689,0.0152945294035523,0.0199094864978068,0.0237168298734531,0.0332770812431459,0.0272825227800703,0.0178379881096547,0.0311735597821188,0.0211790175071191,0.0255476938545314,0.0114271854360479,0.00938415742811546,0.0218467907499983,0.0121597367035515,0.026451002345207,0.0207325648811524,0.0113959805410973
2022,0.0407827567909336,0.000589197618916876,0.0157276270053695,0.0548277343470454,0.0188834259647192,0.0116384271165457,0.0215905317471539,0.0378563072702066,0.0182234801427247,0.0145883799297601,0.0154001183102043,0.00835589442351295,0.0176706282856388,0.0192821003707382,0.0266332913068702,0.00832162635023152,0.0162013250076411,0.0184877407496496,0.0182072511405301,0.0118403325799552,0.0226359754413945,0.0653671226010907,0.0258620029791021,0.037470981421913,0.029991999201504,0.0122842867868562,0.0587877166231603,0.0146523693211486,0.0288657285542433,0.0115196717073889,0.0172900642558392,0.0192322572163397,0.0438362223027576,0.0230005189215707,0.0153436401067791,0.0268295759457225,0.0230015066860598,0.0213375398024521,0.015276544225838,0.00692795749864312,0.0172661415922531,0.0100988413062392,0.0334824758603401,0.0155696813683812,0.00896100181463549
2023,0.048237100627309,0.000537255502644462,0.0157974215636047,0.0401709056528809,0.0139876493747121,0.0194135881670007,0.0149561903963546,0.0228226332340989,0.0210150039884906,0.013823594158547,0.0139730044074474,0.00838961116070937,0.0151610408756291,0.0243665567997498,0.01471619308004,0.0136431990441741,0.0207119152468194,0.0140544913499544,0.0215596745673123,0.0215149233360506,0.0207361451639855,0.05929643876533,0.0155287051323631,0.0394031911198815,0.0382530015007819,0.0158102789951775,0.0641571948494047,0.0144121557449159,0.033326803873418,0.0105842876836134,0.0173202294379805,0.0170313036606806,0.0527614690895566,0.017028133128288,0.0222432311783571,0.0208654316920702,0.0269045992932414,0.0195635268048376,0.0211805489030275,0.00621539756237194,0.01937239394452,0.00896649905111902,0.0340841916255398,0.0169641278694887,0.00913876139651987
2024,0.0403644369524161,0.000458350830988139,0.0139036195607782,0.0536532618480653,0.0227588581924175,0.0154408310892445,0.0186241195339518,0.0170458368833359,0.0195933304713967,0.0107918705417566,0.0215773465190639,0.0189741208251608,0.0146311673318533,0.0229487502818111,0.0262626796549367,0.0148128176611543,0.0191050304296459,0.019737553406233,0.0124287940563615,0.0139733820539674,0.058349971225307,0.0574296383447785,0.0189771097259674,0.037463508141339,0.0345472292207861,0.0123241037935926,0.0458376606591344,0.0164356904935448,0.0293940157525409,0.0112216612929369,0.018470780000777,0.01698163445534,0.0437977237137848,0.0162628044273149,0.0119244185503606,0.026442808487889,0.0191870411694389,0.0155490524606591,0.0170955909203758,0.00731434596678933,0.0183367964098137,0.0095810484513314,0.0282366242102132,0.022182806185349,0.00956977781609712
