"year","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70"
2001,0.000649696077899161,0.000318440726808966,0.0824355141090985,0.00828990585577081,0.00544287741964423,0.00724127127158397,0.00324562631976846,0.0524820241542563,0.0148685056119734,0.00399385389101654,0.007188674699354,0.028016804240676,0.0192491846140644,0.046544394574498,0.00705241840029722,0.00905819881113817,0.0119789204800575,0.00287338009138113,0.0148347589146523,0.00641706762451343,0.0181614094768468,0.0181563661496283,0.0262921820475078,0.0240964662384582,0.00428302218413102,0.000752656762986995,0.00261283589999404,0.103931770259109,0.0307688425947143,0.0421787102292336,0.00711003685490832,0.00156887094467341,0.0178581127913827,0.0184094442620942,0.0117153097576697,0.0187574256600063,0.00723213603170627,0.00485949440832355,0.0109090026012025,0.0120066824369015,0.0102902333849529,0.00547587686408317,0.00335828067990626,0.00816917429734249,0.0235051539322911,0.00694460544459871,0.0281213106781515,0.00554000783089616,0.0119829419146002,0.00972252185574366,0.0148300992902391,0.0149695241064473,0.00465040233740167,0.00243851578623994,0.00414916904100198,0.000360676684922599,0.0236824342772659,0.025056416321556,0.00160873245285876,0.00078032193043074,0.00163983403544914,0.00145531914355868,0.00418628780535797,0.00745039411979107,0.00154728146171713,0.00541339383656179,0.00501692027993061,0.0164967785853288,0.0347998590604784,0.00251523708096492
2002,0.000920731059712733,0.00035073675734297,0.0299140810891058,0.0124015474250354,0.0096684968647229,0.010531921949099,0.00277696094068355,0.112367959577392,0.0170402407645316,0.00241666488604436,0.00689563306997105,0.0151683716332244,0.00179340306629365,0.0261633225725662,0.00069640728984298,0.130830567372997,0.00605411026456582,0.00351664661145684,0.0255088884581964,0.0079270534816181,0.0196566454180136,0.012929605292743,0.0198228613002519,0.0129433495267548,0.00650566531606332,0.00135878683791595,0.00207353610276821,0.010200847529727,0.026918862860307,0.0593807930170842,0.00126983335444641,0.0011290710801798,0.0282883071387628,0.00713828912759696,0.00556327198476727,0.0144223771567646,0.00850582188794179,0.0206349446414452,0.0102344889515647,0.00910785148812037,0.0105415950405134,0.0129784090416996,0.00433314622527402,0.0143119065634712,0.00957054272506728,0.0111389991118509,0.00168549826649127,0.00220492887135269,0.0235040089023918,0.0400433008544732,0.0125827477719865,0.00318810047834624,0.0116283319666747,0.00565650436689331,0.00895728055341683,0.000461338651084357,0.0297675644933937,0.0138010511597063,0.000825194284340451,0.00213847123917805,0.00156223470295709,0.00223591562435218,0.00423859805237607,0.00637007836101889,0.0017305622185058,0.00179254605393486,0.00661659150521455,0.0265061547245573,0.025914978144226,0.00268446489762972
2003,0.000586454465825079,0.00029438776705782,0.0196308261283249,0.00329430241871034,0.00809830809404311,0.00714023118104742,0.00302561743377312,0.0677200948013964,0.0252360744668061,0.00320187174566394,0.00522987256263248,0.033256402742418,0.00429110064117126,0.0444762906532689,0.00278162220060615,0.166885682483682,0.00927739405626098,0.00210225059884241,0.00897392646841486,0.00469728238314543,0.0125566043979072,0.0271611993499502,0.0016300159879006,0.0218702322887286,0.0085044111772194,0.0012250476619744,0.00514843573317988,0.0360079264129953,0.0193047132391488,0.0457855249950146,0.00408564640623915,0.00211482750210344,0.0126974076504908,0.0095760830731046,0.00385778032172889,0.00705158967733678,0.00901505153615434,0.00257177468861513,0.0165107781633939,0.0122011263522479,0.0103430491907056,0.0157484406070371,0.00411457787964539,0.00373080717715748,0.0125923791575202,0.014815285546673,0.00413911388332446,0.00319956157789519,0.0208111117675179,0.0178405155787442,0.0130588967902359,0.00838457186278949,0.0201756317418848,0.00213443711804306,0.00456175926065292,0.00121234294855509,0.0253294909773765,0.0341229358108796,0.00168533492356139,0.000765319450684402,0.0202364494601732,0.00200990759125036,0.00368322873208519,0.0103805471515296,0.0015850206689957,0.00357915612770441,0.00564683164491031,0.00330725009024733,0.0488242560188288,0.00290561935486677
2004,0.00168364697263566,0.000342210631265242,0.0207925686676352,0.00745450560616147,0.00573700929770203,0.0217137423941247,0.00664644148748923,0.0113380187688779,0.0516145377052268,0.00488702240484495,0.00995856097612399,0.0403227682280694,0.0063098248978478,0.0108300852300529,0.00647850282710253,0.0518319393097275,0.00669022732573178,0.00501931336145291,0.0156936921261305,0.0150862191118705,0.00805897809601637,0.0112427700575543,0.0040961891154367,0.02617712584709,0.024637836271276,0.00281486265775075,0.00376554354851705,0.0261855615794801,0.0261695654805577,0.0778764002098144,0.0028291655108559,0.00148071009096807,0.043477802304319,0.00979381552221277,0.00274426758635763,0.00787791562072266,0.0262956926411709,0.0131862506730361,0.00649458760621258,0.0307886412716283,0.00909803473105438,0.00914690561811891,0.00808284855947369,0.0105645233294533,0.0131746073066253,0.00647178470162884,0.00414287840651558,0.00637286832735301,0.0178508942941305,0.00783132074622901,0.00838803371017686,0.0103055694674147,0.0345273857444008,0.0056283822548247,0.00385394087544548,0.00312740061633422,0.0398908236805732,0.0142577893505845,0.00149997738207389,0.00166140662712183,0.00147314807852812,0.00194388255831184,0.00869718817391625,0.00662480300358153,0.00337074613699236,0.00293737786908792,0.00992169118540952,0.0151786353207919,0.0728616114740322,0.00468902144876541
2005,0.000929277328675775,0.000360449061325972,0.0382999129411894,0.00313353617584176,0.00685613017150376,0.0142097539660515,0.00241661050054378,0.00682965626452201,0.0160058469523771,0.00434245459071638,0.00911553146230599,0.0187051747559647,0.00379033468384085,0.027182759370048,0.00162195820541733,0.0184478913127939,0.0116564867789506,0.00506549349342559,0.0135682228802008,0.0224506006898687,0.0100483287179746,0.030052567321022,0.0132957337510984,0.019081780387211,0.00906112320117735,0.00271119930719146,0.00221942513445397,0.0213812001440109,0.0342462418583488,0.0712222100806501,0.00685828244131416,0.0146540397023007,0.0204615639101558,0.012981459636932,0.00249209759004337,0.0103561629545526,0.0209269955962038,0.0116920916196243,0.00707803527147432,0.0158762921484408,0.0116015024158383,0.018767844108158,0.00453387539218754,0.0103250184316302,0.0201527542368826,0.0120123792216775,0.00221205862729353,0.00253018596085464,0.024652891125628,0.0499867862843884,0.00874876256130681,0.0116150194386223,0.0418721646136348,0.00334359465213501,0.0108452921660169,0.0013333492680891,0.0231857184993555,0.0262846703494175,0.00114576967134242,0.0111645986419633,0.00549311241642627,0.0050045080078453,0.0272370318951885,0.00593717380375393,0.00162347274171284,0.00373396699318153,0.00613745490678846,0.0356141227742711,0.0471534494238087,0.00406655901085665
2006,0.000982038887372277,0.000422453824534296,0.0413792070888844,0.00387386109924103,0.00669390482053332,0.0578050178020475,0.0047056155925462,0.0329091029994096,0.016336329427353,0.0025323293441224,0.00899256774220315,0.0500255778548322,0.00493829680895812,0.0199160942063292,0.00405081087344201,0.0107223826323798,0.0185932255381103,0.00798065800354133,0.0217146532669768,0.0093507331001143,0.0103542834868038,0.0349712862639676,0.00540301819547301,0.055589910190937,0.0134530986521571,0.00275192889110433,0.00942522574045692,0.0205070216310094,0.0298820526793333,0.0262981287396583,0.0064556773308565,0.00753285821597379,0.0322259325153132,0.0164045884269779,0.00204551546885173,0.00835013260403665,0.0271881949966856,0.00692096373700874,0.00619956716468533,0.0136715759583614,0.0113487113150454,0.0169824058858136,0.00635068865425019,0.00578761215633341,0.0190606596024434,0.0122755101678188,0.00296622810101917,0.00659673806381137,0.0196151980168796,0.0155602081865236,0.0089971744828617,0.00646608228567014,0.0179266798079673,0.00281634284073608,0.00793219492266492,0.00238087457924349,0.0386850326800003,0.0253914358749347,0.00302106956768237,0.00324930751501994,0.00182920963975395,0.00236910715950569,0.00449709415389406,0.010812096747493,0.00298518987334182,0.00993691357702719,0.00703432801054618,0.0152172999429888,0.048110641575372,0.00424214281077509
2007,0.000609885111439302,0.000342127584282512,0.0482109620569494,0.00628257491630234,0.00408904768007207,0.0480230959486709,0.00350004844937216,0.0196834219387743,0.0168527534484889,0.00170870671046931,0.00894155319724113,0.0434847992093617,0.00360207684780507,0.0240246271205194,0.00185345176924884,0.0185171192637865,0.0134729675499127,0.00552507106205323,0.0122683801492981,0.0726753379242311,0.00955290776324518,0.0113185239290174,0.00919037001012878,0.0316412966281631,0.00738805512887895,0.00151450991959909,0.00586367511593755,0.0286119455645681,0.0222512037102882,0.0375249563341329,0.0032702873474343,0.0109142363815314,0.0364348423531244,0.013067690656525,0.00629830469549337,0.00811288645317769,0.0271705882630081,0.0271994562761343,0.00837481922875173,0.00974134456884711,0.00806126798863726,0.0164038717035984,0.00384257438421243,0.00518391481292692,0.0281835229894879,0.0114951102976008,0.00613083858920183,0.00400427113604435,0.0189415120402416,0.0120777475083018,0.00734807982880403,0.00502444119094563,0.0127193864814403,0.00387404398290416,0.00725892460756357,0.000489394925599566,0.0337224285494896,0.0143743626274993,0.00163646087618333,0.00461453656799679,0.00992873610560548,0.00398974696408244,0.00431596857944733,0.00801713403040378,0.00218270853567261,0.00306681493936431,0.00641531874628792,0.0252375837070761,0.0590799577674088,0.00326943126970613
2008,0.000512170015331751,0.000380639185455669,0.188048484407678,0.00427346231282501,0.00579397981851999,0.0121869311795847,0.00132616107794739,0.0703740691884237,0.00614326611284783,0.00177923776588904,0.00608085243647378,0.0342925606177754,0.00332253979524692,0.0184596728144395,0.00106543857546205,0.00809552833046053,0.00753276840208421,0.00313517166179962,0.0127232440095767,0.00636173011833209,0.0148447103937665,0.0145758078566614,0.00645839976302176,0.0377231286706687,0.015388773895218,0.00061751077813751,0.00325263985510288,0.0203816952534119,0.0228712090422823,0.0126302649157971,0.00629358775659804,0.00867011854564274,0.0423977269259439,0.0114458686210791,0.0104730093793263,0.00798201487994502,0.0188190598213495,0.00301919532548461,0.00624068344547212,0.0144012856590147,0.0156017626015669,0.0260370725671577,0.00756531383186161,0.00118053288105337,0.0208911634624447,0.0120737254941324,0.00530427347163299,0.00290713630778178,0.0181058430457166,0.0116430019911078,0.00434661165470784,0.0407472263095293,0.00304616127146636,0.00905554721445523,0.00701221303550746,0.000566778796606868,0.0309480230559745,0.00831691738473963,0.000445980156436409,0.00666631752359772,0.00693362067445312,0.00218279709687712,0.0038549054790355,0.00524231108958979,0.00169619811346777,0.00178603837109263,0.00382098253395327,0.0122391300453591,0.055553354860126,0.00385446106849116
2009,0.000609259101670083,0.000418098899650617,0.320413863597008,0.00373210994772542,0.00287296219386298,0.0076464660789555,0.00181760384807187,0.0497239249328034,0.0078441622829901,0.00175191289588418,0.0048456470405328,0.00727510184926631,0.00361053193555533,0.0138013541763912,0.00142487380672498,0.0165635773478442,0.0121132628008933,0.00298741560346758,0.0126340801210183,0.0144749908839262,0.00842710510017879,0.00882182642055732,0.00116651305249854,0.0236242704967007,0.00721910632891272,0.000323820016826559,0.00915588027671468,0.0108058014997891,0.0161077353731294,0.0343826227023206,0.0024156135723264,0.0145235415515971,0.0261777602405743,0.00899064693203035,0.0221285700447997,0.00528141306454007,0.00815526916489902,0.00180533541722919,0.00610065412320559,0.00704943471258229,0.00515813614243326,0.00768177485577843,0.00422669972927518,0.00509690961291086,0.0167021026029414,0.0144747540604669,0.0017755322517093,0.00236210778005614,0.024448383111824,0.00827961701058469,0.00762618985422603,0.039375072023974,0.00501611772524467,0.00305339430984183,0.00459942505281332,0.000666625402371192,0.0259633422371436,0.0142687398631777,0.00185674808906358,0.00255638852427748,0.0020944752250684,0.00391531166559592,0.00220263583388406,0.00718930029025921,0.00117009110622809,0.00476977597142521,0.00472126381167177,0.00209044454211664,0.0648720786259225,0.00256244325205972
2010,0.000659224760335903,0.000384341863452052,0.177103055873325,0.00562618673532456,0.00404983443646221,0.00615401146451584,0.00266667809406306,0.00933771311342629,0.0275887330826343,0.00310451518570881,0.0087656949585907,0.0423843130045875,0.00276367643185691,0.019260330528483,0.000712464018003398,0.0169628040823708,0.00777841557746143,0.00233180863695597,0.00776586513239241,0.0143489268732354,0.0273393179749615,0.0187710543673418,0.00701626217295658,0.0260971980011607,0.0196194088571494,0.00146979633813099,0.00304743316748669,0.0228902727225082,0.0168070489498292,0.0047043788282945,0.00168530889664541,0.00239438592599543,0.0400583634228287,0.0328429122077877,0.0265222507478732,0.0148491158650819,0.0314550146016899,0.00371824725796551,0.00669906363124479,0.0170472420486802,0.00782575773644032,0.0256013317339818,0.00372154889604786,0.0031305684185416,0.0241909655649202,0.0111060896936448,0.00221980694225125,0.00288406878928353,0.0309709597335871,0.0230297841826463,0.00973091777008039,0.00982879368051942,0.00135687587345132,0.00344760491094957,0.0151396801934825,0.0023652550317961,0.0359426147952936,0.0107305383243903,0.000998807499001612,0.00561496448294533,0.00193455315683232,0.00423663399951095,0.00437360299120486,0.0137547674925949,0.00268099318983199,0.0103666423694421,0.00706183829653716,0.00385807474550334,0.0347227290004902,0.00239056066599964
2011,0.000573455656696094,0.000310972890639189,0.0456371969255082,0.00891967334134405,0.00600687658362719,0.00829231389040081,0.00358790198542278,0.00273861678250723,0.00725381277998202,0.00267136478086245,0.0123841941462668,0.0490105912465725,0.0046522161153566,0.00876746764740288,0.00178536832761363,0.0146484427196517,0.00496289081396317,0.00441164030312651,0.00699516253761081,0.0257301757554954,0.0068064527677038,0.0661545192266736,0.00507485003201755,0.0289701386312208,0.0175512314356533,0.00217409904110539,0.00702568186665067,0.013904198279227,0.032100517509871,0.00595911332190996,0.0054793792258883,0.00247987165318164,0.0597671518330984,0.00776511363047071,0.00415247004385393,0.0191891239588856,0.0471405420339224,0.0200777885282607,0.00579253810296788,0.0157769909198804,0.0192279719918919,0.0982241819080056,0.00363148134385928,0.005416934402731,0.0257363540208794,0.0120595107148918,0.00439720046786209,0.00395527044892532,0.0267042550526414,0.00842270529545336,0.00880062609210925,0.00384598674347411,0.00516405037862189,0.00842095916565882,0.0162560365349651,0.00177433971465475,0.0351593225710527,0.0165571838307916,0.00467985645192505,0.00369874971875895,0.00328068816299943,0.00248736364299883,0.00312138838780943,0.0180087404617296,0.0024024338615216,0.00779131959940144,0.00417624286223223,0.00894915706918449,0.0416958180237801,0.00327176380669638
2012,0.000584885417623874,0.000322546014606886,0.217412533430407,0.0126752463799009,0.00597133732846868,0.00837217637654249,0.00229292338469935,0.00325535168566537,0.019827086303446,0.00205455567708872,0.00568171159033167,0.0617822205084236,0.001792038336813,0.0140442579992538,0.00148637123915237,0.00635981211823596,0.00535764571546095,0.00323564597581187,0.0072772784668902,0.0133154968415321,0.0234823470781829,0.0413591362991401,0.00689938365789127,0.0181877518757505,0.0193358093785911,0.00100614520592954,0.00326939203340741,0.00992689479547054,0.0319393442110852,0.0023406802177716,0.00223389679456736,0.00319676615354363,0.0399184922267237,0.00603354100802116,0.0108340385875326,0.0272439539957011,0.0483579045476992,0.00333020087742812,0.00694758961747508,0.0172657958641292,0.00483318833592015,0.0453818083786088,0.00497871770319471,0.00179336218521127,0.0274747315160181,0.00899789869222703,0.00176350282640913,0.00295163456480617,0.0112265150991219,0.00948200290073897,0.00646259443638203,0.00953150544200442,0.00273663744603746,0.00394076430980612,0.0115454321779099,0.000469647550162237,0.0272392669653996,0.0140248163495731,0.00197661806968586,0.0020680933581654,0.00107013057336981,0.0026763399752556,0.00190872129065013,0.0129086844004623,0.00204621315554731,0.00306273501971506,0.00577441564758911,0.00304505097027686,0.0496377149163223,0.00278107052703319
2013,0.000529287737414404,0.000279692590625384,0.218214039648443,0.00917325406239797,0.00364664635241235,0.0179310847427496,0.002054928940272,0.00301571261706715,0.00453830248786876,0.0025443098845249,0.00851240032226085,0.0148258439069838,0.00492098899911134,0.00717850669056026,0.00179234673129513,0.0045095526397728,0.0106814544226172,0.0062781004147247,0.00956229760901677,0.0164505586279723,0.0185373674481553,0.026714105563564,0.00324439433951743,0.035261391833904,0.0278441556818576,0.000788576406881331,0.00318416765580011,0.0150550730061119,0.0239943902230775,0.00795496505237337,0.00461066346738641,0.0026015929959098,0.0538918159404975,0.00635018456517748,0.00536309338605437,0.0128869434999595,0.0386765357860551,0.00419810894922606,0.0077923652523332,0.00974165020390702,0.00960760079253699,0.065433295383947,0.00326517632131674,0.00245291413258375,0.0337389750475493,0.00857726926094769,0.00205152868280248,0.00537169994680814,0.0173726798660798,0.0077273259656692,0.00467692206896314,0.0046287186177995,0.00436422076245046,0.010269695428357,0.010820252507388,0.000825796371502456,0.0427686907591028,0.00960255831167193,0.00139967093965081,0.0043103323136789,0.00189442955802779,0.00122052015587102,0.00295275973378055,0.0100065261495212,0.00263446002268152,0.00629060293881191,0.0041301938575547,0.0110843478104799,0.0513290624739219,0.00386092313270417
2014,0.000970981376043435,0.000296907392744095,0.121927181631254,0.00610150928741487,0.00333939370224449,0.0639166620039149,0.00311905155630344,0.00232849924145091,0.00565041515265966,0.00439670627374498,0.00666607570494849,0.00954090108232631,0.00466598000775692,0.00558143003691195,0.00230419545149163,0.00360022502819848,0.00830201490492149,0.00320131756235003,0.0130519943773266,0.0112185254012694,0.0170745232952778,0.0121379614846122,0.00403481010978225,0.0331036436632911,0.0187684178605764,0.000475555780742452,0.00346625375970452,0.0220813794233969,0.0263514190065501,0.00442663846964081,0.00669532767530546,0.0035788251283589,0.0669233526237384,0.00625130464732669,0.0064455230571576,0.0222179351759195,0.0439937360618609,0.00309019298302063,0.00899640470740936,0.0172851203772935,0.00628855781188706,0.0933763066693314,0.00397299760186373,0.00148678482097208,0.0289153741068452,0.00986318361859336,0.0013634009845901,0.00443337125007989,0.0274604404576727,0.00989034073452007,0.00629981708977086,0.00959003689129523,0.00277964967033286,0.00527840353224923,0.0145921962051382,0.000834548819404576,0.0395970469549065,0.0101933900183607,0.000857926233278101,0.00580264458867363,0.00469218040851272,0.00177556475454631,0.00235024388491446,0.0101012605181535,0.00246764374546165,0.00336127210409689,0.0042620836966349,0.00733925285162343,0.0691453806053606,0.0040504069046885
2015,0.000542555241938135,0.000390043818394441,0.103524958365779,0.00501348303371888,0.00415070663381458,0.0215988723715997,0.0110942234907027,0.00789742805143741,0.00414589273186468,0.00331422977684257,0.0101206637945904,0.0174058718705023,0.00888630559028234,0.0109943949492217,0.00252150949337154,0.00315551776109121,0.0152064548106233,0.00633348777785111,0.0135092764375775,0.0251665926734435,0.00880165780897445,0.0161733936206823,0.00247587089774137,0.0583102604719175,0.0147155742854853,0.00132628833542089,0.00514569614026134,0.0542479697759179,0.0235779196487099,0.00299517072872946,0.0167791807729015,0.00234676598875759,0.0302203322959234,0.0273849655070454,0.00714149287013224,0.0210884443090093,0.0342839235491875,0.00353157492933303,0.00872085448197112,0.00866893202731379,0.0112836372245282,0.0365427352456645,0.0083688980836511,0.00563138536998398,0.0252722819295911,0.0146170094462086,0.00495181031244519,0.00468693474955079,0.0152709743578383,0.00626728796081831,0.00893065882274035,0.0101311741264312,0.0037730676511611,0.0133336499659968,0.0164237654898845,0.00152438623535181,0.0328191453858174,0.0182091301743052,0.00193846288335905,0.00638448276097888,0.00291054095718036,0.0024933363447039,0.00425711175172439,0.00858448320026796,0.00203943988893519,0.00632114683941405,0.00462818837011516,0.027749202097969,0.0682521784051359,0.00349475684818589
2016,0.000674805754263507,0.000364288655614228,0.18879299585222,0.00698730736454422,0.00324123441728858,0.0328789673256516,0.00792270798313429,0.00236410184457989,0.00811167622546663,0.00442708674574935,0.00825214555747977,0.00959471541657341,0.00623291657811892,0.00747695396909746,0.00305105038821109,0.00205544278946104,0.0120546377885413,0.00718225767109729,0.0352831422053613,0.0119989476675595,0.0143433140367554,0.0100029664825915,0.000933617128931928,0.0516039793968062,0.0163274516016337,0.000288688035738057,0.00964150112992579,0.0517598531046956,0.0237943823860154,0.00251231175074247,0.015660229613445,0.00172808598358305,0.0241707435680722,0.023542199905963,0.0149768838777629,0.0129531280245219,0.0180422449985769,0.00722136863330839,0.00821357473776742,0.00586331531584412,0.00921572294675752,0.0260266873281617,0.00981813578586328,0.00135365025201431,0.0279531654558707,0.0140141975957657,0.00281258837200818,0.0046797964210157,0.0164190670792147,0.011104933137548,0.0174184776701348,0.0101508938150485,0.00174344506005511,0.0104146710746839,0.0141261931126554,0.00390275850855724,0.0233501845249347,0.016699417855239,0.00162546067394832,0.00222947059453728,0.00203711944299138,0.00693380054638249,0.00303033889423016,0.0089040827360633,0.00294682279417262,0.00286675507246942,0.00568925523221698,0.00171799241783392,0.0647065057343974,0.00358118795253369
2017,0.000773787958167141,0.000271928971624584,0.0862602293643485,0.00445254217704024,0.00864072925990718,0.0107344656507107,0.00325593099141221,0.0045431221858382,0.00825491256584527,0.00426561916852958,0.00918646551854166,0.0607478545131669,0.00631604335734042,0.0089254933583258,0.00202048908004586,0.00817238662517548,0.00802489785278971,0.00679620938151706,0.00544849389696884,0.0500288913424966,0.00712557702082352,0.0211429926192771,0.00196579647082515,0.0183668282276739,0.0153692939175547,0.00127993894148165,0.00446403416842661,0.0181358556730621,0.014294256378102,0.00719652329287257,0.00531437160239243,0.00377642446704411,0.0302293779706495,0.0155411289666639,0.0152024271030227,0.0417213843237667,0.0390506422230457,0.00946381455256459,0.0106729885971271,0.016009441522317,0.0140418748390747,0.0518154546320201,0.00418402908704943,0.00512253420448236,0.0390416272012369,0.0179889386021723,0.0031601364372642,0.00669454641033658,0.0236618936719383,0.0145369316600812,0.00464799316972671,0.00973669285132061,0.00226814723960105,0.0132614481318252,0.0294462424068584,0.00284122969993012,0.0324568206429518,0.0183311572587044,0.00219255776860984,0.00344250777704477,0.00788203430157466,0.00205719858593722,0.00371717389027898,0.0275949155895703,0.00263328401776127,0.00562901547976343,0.00482225011260782,0.00924499197076814,0.0405503821001498,0.00355239900087436
2018,0.000698850203115361,0.000283906067523538,0.0344245972303349,0.0054528473280587,0.0041887506214261,0.012255614282681,0.00520177406943715,0.00197902586766673,0.00678116821893696,0.00325696233073677,0.0102870396617167,0.0306195068853193,0.00472021182264322,0.0083000241033302,0.00267305398036412,0.00509057865859852,0.0098209107876469,0.00992181105982792,0.007464465578689,0.0708599757837576,0.00603719111872876,0.0116819033266061,0.00228482040734633,0.0802468850279494,0.0142788403734145,0.000793306992783501,0.00725490717603046,0.0182440949802169,0.02734540366859,0.00187988570167178,0.0335322556552699,0.00274087580389543,0.0222060845321611,0.0207686843458807,0.00293709508075764,0.0270257993180598,0.0405016328345307,0.00734021094607272,0.0067634879580956,0.011387686668465,0.0124239239256018,0.0439075021091493,0.0055102166474448,0.00864299283116778,0.0354367189787223,0.0126593477965479,0.00264916067930367,0.00530692864194438,0.0110793331758536,0.0104230913054921,0.0104383023749921,0.0134266555850591,0.00592594726309429,0.0161572171525295,0.032245267154731,0.00416639758276714,0.0403791591155984,0.0158373483071075,0.00248735800692481,0.00312360946660014,0.00554641898433425,0.00163048285833311,0.00545875075494568,0.0430946094646863,0.00209361992887267,0.00391970889649661,0.00454302133237525,0.00315050981095147,0.0555250067456871,0.00327926666434898
2019,0.00123333144047266,0.000324629030681454,0.17027908443062,0.00560809786928533,0.00306778360429817,0.0601250137872523,0.00548240588493946,0.00532465262193077,0.010365067927779,0.00257109188471314,0.00857560277189846,0.0156368154498,0.00526213757730178,0.00813658329473032,0.00310059261246932,0.00299071960312575,0.0118697299302547,0.00451980162611503,0.0262561413644035,0.0389698359494422,0.00868635564137816,0.00501001463160414,0.0023129509263419,0.0364890629459184,0.00883274189951927,0.000842113583591829,0.00323759090464803,0.0153377681251296,0.0266111976457899,0.0106247835914184,0.025454967447153,0.00303781935964384,0.013681150576093,0.0156790710387417,0.0256710129458954,0.0193646713129178,0.0228528631872078,0.00538684295788126,0.00963364905449849,0.00826834270071191,0.00573822332953783,0.017844205201268,0.00522534416773902,0.00422268682313826,0.0246425218460443,0.0167129557723919,0.00202032106760271,0.00567014353893773,0.0084458902366136,0.00807036953883265,0.0104500145559407,0.011213006763253,0.00314472448857575,0.0097638246245785,0.0236407675146935,0.0057395514910212,0.0170909393506815,0.0131913641156385,0.00140811411687944,0.0108712163775364,0.00812425967550795,0.00399927645065747,0.00437971842212037,0.0273747962746275,0.00203578519996055,0.00350146257841675,0.00876030194357675,0.00447630170924138,0.072068127671785,0.00345969601560421
2020,0.00080476666286037,0.000339051480565176,0.0233544565215617,0.00302564680792453,0.00272874229902122,0.0114989772290315,0.0244909846888375,0.0040948613334789,0.00914257974912229,0.00275719385907213,0.00896283060041624,0.00675724815504265,0.0056230944186308,0.0129535344838584,0.00151833140858785,0.00669952120748388,0.00911665384178577,0.01006585325061,0.0123408712138799,0.154347494516195,0.0115101383834452,0.00410281570502247,0.000981105642894301,0.0660520605917146,0.0113459124419183,0.000615667573065852,0.00741864784363799,0.0188852683464442,0.0125995277631342,0.00403654809951841,0.0224141217484542,0.00640235522509466,0.017648491208749,0.0258866697693683,0.00404623011256593,0.0150133878614901,0.0177618689811039,0.00250630622177268,0.00837117629659661,0.00761041103360312,0.00741190608375953,0.0150744557980342,0.00991244071679251,0.00720909211045526,0.031435640745446,0.0106575846442869,0.00214031982533712,0.0038645448787927,0.0114909379531999,0.0047673111594287,0.0230578896429401,0.0156159113037467,0.0024231319860573,0.00510805587053466,0.0374031365721578,0.0544468511537001,0.0196193721717975,0.0377391100394795,0.00199610415803938,0.00648712923415169,0.00789665359832753,0.00194246166627797,0.00460261235260451,0.025185584550275,0.00172971413074349,0.00384346656556438,0.00568862700505944,0.00213517833932413,0.0606431893233899,0.00264018184273607
2021,0.000993974737910908,0.000312437663047882,0.150361510027279,0.00229503513426985,0.00671054560714791,0.0140530283355116,0.0147004408088225,0.00264608449635076,0.00593768973048293,0.00283193436288277,0.00815562104177564,0.0184460919255518,0.00424708482814328,0.0107703916218059,0.00183085214538298,0.0027799194243533,0.00612909614132434,0.00522404638549318,0.0103922935855787,0.0612327684052485,0.00711488077835828,0.00583296467226156,0.00232804272114073,0.038450674715354,0.0176272115184663,0.0017863304586318,0.00284560480372554,0.0124957227742018,0.0159354376584128,0.00506465854084513,0.0326865467945617,0.00186811303526395,0.0143683880903088,0.0178244682208122,0.0222361306349152,0.0147330580322169,0.0229060969592515,0.00491822214160612,0.00548335674793301,0.00749805157276626,0.0109631057503089,0.0246474275182346,0.00883814076978554,0.00281563033813424,0.021541061271263,0.0142362629246493,0.00141641085666296,0.00327951977487644,0.0149743795210677,0.00775269541218338,0.00965591863290835,0.0103463782371757,0.00213214550964982,0.00586203651243591,0.021346504222262,0.0467220565988832,0.0194964079132285,0.0218864440745885,0.00189940981699846,0.0123997225662463,0.00833769436265919,0.00202799097499433,0.00271260114852389,0.0612208520825709,0.00151490984365469,0.00364830279802568,0.00555350296212377,0.00165297740815036,0.0645746956640432,0.00249000725431352
2022,0.00102000362270127,0.000273390278155672,0.014171932329015,0.00156207775810033,0.0031618439899291,0.00506993084471872,0.0116482772042518,0.00259665597110674,0.00509611342113303,0.00529634089008541,0.0102858929574975,0.0231909222052594,0.00618682730566039,0.0130453435307381,0.00229032338638909,0.00596054373684199,0.0120934211577865,0.00856523305883407,0.00670155337517676,0.00908348818878442,0.00689445676234619,0.00534054087675009,0.00596204250503992,0.0463137622830759,0.0292706189324098,0.00359284783297206,0.00375282539920015,0.0197407115176629,0.019508477743544,0.00225684428601816,0.04849950100707,0.00239861153287106,0.0135571196134083,0.0250661801946398,0.0075899768855985,0.010604304468837,0.0156543394597992,0.00578673938171565,0.00477261153964149,0.00512593608525094,0.0173207723623358,0.027637054872342,0.0158070520133654,0.00591213427434383,0.0247741046923785,0.00974062024388839,0.00134600947604586,0.00622427252219324,0.0121593392651827,0.00288486345026494,0.0083425540766339,0.00848212596359979,0.00571527120310457,0.0102980120813912,0.0228917465725865,0.0358832509855625,0.0176757966123035,0.0309847990491519,0.00194667040049126,0.0210841980092751,0.0104959335646782,0.000843739646734824,0.00522056249511289,0.182044606078737,0.00124881383443844,0.0118041430168559,0.00825543128169872,0.00175286123895356,0.0596065303459449,0.00262816685038887
