"year","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45"
2013,0.00333705443991966,0.000358323456202007,0.236119614932564,0.00924263889404721,0.0273504868452397,0.0191224672544143,0.0040616201599425,0.0037649592710174,0.0041786722143855,0.00316777227155512,0.00668909685763678,0.0175599142868912,0.0042250903659564,0.0104096510408631,0.00388641161178032,0.0143882142004702,0.0128917913403236,0.00718244857204154,0.00287353875394988,0.0178665202197401,0.0058698502461663,0.0927698372501415,0.00744336808328902,0.0512231862367036,0.0376732528762761,0.0164369395094808,0.0239201606085602,0.0167375217044422,0.0330392811847632,0.0115584036562923,0.0059562217462537,0.0196274126086245,0.00308241647930986,0.0211858047459169,0.00689046039910258,0.0317400050918009,0.0374786521705356,0.00491776564644025,0.0113897129284984,0.00942548748820158,0.0159605693432306,0.0980524171913524,0.00795645261482377,0.00424254564936357,0.0167459875514899
2014,0.00538403438837798,0.00042698245662561,0.14111411744472,0.0108059469255541,0.0138474908359224,0.0655848942092556,0.00394414631514888,0.00370143361872769,0.00530861690927715,0.00507281705647782,0.00533842223317141,0.00993328970312669,0.00397554097368159,0.0106365633870443,0.00322033775141688,0.020108677289124,0.00964392302640733,0.00413090148086412,0.00385273636841024,0.0132018908973883,0.0124109139584532,0.102612907459393,0.0100487673251376,0.0600256367867398,0.0312562926172281,0.00989242461053861,0.0214634542189344,0.0228955922464703,0.0358830697918925,0.00577072941074321,0.00940761360135192,0.019251883892901,0.00395397412958832,0.0184555669942562,0.00851316580293328,0.0524919933677416,0.0375465147470378,0.00373358663814276,0.013124491336609,0.011085772159842,0.0095132787163283,0.13511597656781,0.00992699664237899,0.00208580922595304,0.0143008244808733
2015,0.00328719964394957,0.000511155340141347,0.120017974206062,0.008497711518154,0.0188478250333441,0.0235474496736576,0.0164235384508413,0.00985383539102604,0.00490749158510189,0.00585223165392902,0.0112108938155304,0.0186463697790469,0.00505288608672705,0.0117400746560505,0.00363976739898423,0.0085926594081705,0.0182076683145921,0.00626084164685786,0.00701414479920127,0.0303578745608447,0.00644531902007929,0.065818669458001,0.00900469717546683,0.0820167742536642,0.0197377293995851,0.0298407145924035,0.0233611553398332,0.0627883400528082,0.0294808836797554,0.00431433394124885,0.0224738347385878,0.0320644725476157,0.0038017913168498,0.0452880047517181,0.00967888233331247,0.0416738786306403,0.0216007907799443,0.00414096241478981,0.0140573987401621,0.00751109080603838,0.0227163087039543,0.0730108130565822,0.0162389276815678,0.00756465000543994,0.0128999836177388
2016,0.00316208301747214,0.000433064504586692,0.216211805564986,0.0110785763044374,0.00983786537654721,0.0365823721088573,0.0101539307288055,0.00267945695933503,0.00866577710013117,0.00991221875342726,0.00506457960650521,0.0105360290977226,0.00432524479816666,0.0118178335304288,0.00334253640968564,0.00649890891141278,0.0154132991692715,0.00570610611556133,0.027318615689182,0.014108440567984,0.00572761380449463,0.0552067827903101,0.00289627997283299,0.0846025779727687,0.01825441728684,0.00225571962660384,0.0261451212640552,0.0526222954323983,0.0288064357333595,0.0048810756829098,0.020358226026866,0.0360078892169221,0.00372018168295396,0.045350271234017,0.0216575931115135,0.0246515387359754,0.0173188209831244,0.0100302818089943,0.0103574482177712,0.00392428503347962,0.0154807043445541,0.0506339187616633,0.0256889565341141,0.00328849543110841,0.0172843249958635
2017,0.00357035170035996,0.000367801229314042,0.0915530393345842,0.0167334952915385,0.0220742404670723,0.0112006442168349,0.00599972969369446,0.00588357957969614,0.00808214618336106,0.00693546574725188,0.00659381302374716,0.0657673255328522,0.0037062716452985,0.013278518835552,0.00336324724097334,0.0216020145635597,0.00919684890671386,0.0083630392773809,0.00438085223842525,0.0580635998499815,0.0237564196950943,0.0567524644846763,0.00603850069598203,0.0295061770077508,0.0171315557293236,0.0121547864655029,0.0254950328250404,0.0247200393198492,0.0178173202364092,0.010414275842391,0.00715672085976535,0.0165439610580282,0.0214834857426377,0.036245606022054,0.0230385718359177,0.0755762090249579,0.026844741811523,0.0115908825498553,0.0171853957613742,0.0179618295423438,0.0206440734962797,0.0912917884119266,0.0129937986760078,0.00709232514262392,0.0238480132044934
2018,0.00344472483701175,0.000394607736461573,0.0420444829583434,0.0135303360964122,0.0119418980944245,0.0123991642516936,0.00783992273592609,0.00211030459460981,0.00564623803382831,0.00647127740136882,0.0142652324164899,0.0335312456500197,0.00243470358835068,0.0130971306829067,0.00376720084388138,0.00866223318304366,0.0116722574686111,0.00856979847614925,0.00342925830330132,0.0784836099814373,0.0242034982903809,0.0616193423724423,0.00986443407691125,0.0984128593261865,0.0161215694235795,0.00486804246464049,0.0374564397001732,0.0185749282648846,0.0331833002555537,0.00281229452354093,0.0413319049409686,0.0257437732325399,0.0382458311168646,0.037270021433743,0.00432014329380052,0.0474754337106011,0.0329122533100039,0.0102314206103204,0.00985105106720756,0.0122068059438911,0.0178636042274973,0.0827466801508657,0.0134901632472076,0.011964897482103,0.0234936801998215
2019,0.0040821895284485,0.000354471586458698,0.194264479713774,0.00829416144553438,0.00420116547955074,0.0635337979254682,0.0072922794302863,0.00608601454261204,0.0103659128347875,0.00608610832191741,0.00725176980125467,0.0167539839972291,0.00343861571535771,0.0123888778723685,0.00364604029362339,0.00507878275342869,0.0138096315593255,0.00792423002400329,0.0195434170992691,0.0461286406931197,0.0199704203125549,0.0402515764605104,0.0127376581343336,0.0592472756698412,0.00960160257219701,0.00525412671181048,0.0162468283447895,0.0153242852375186,0.0329824695006374,0.0153120983444326,0.0325332704126669,0.022964407910063,0.0255937968468729,0.0404076997022057,0.0393051662715784,0.0374306799325205,0.0200101692538894,0.00720876719221057,0.0179516898031884,0.00438276583967367,0.0135501384290889,0.0401122363701961,0.0135024215684059,0.00567945652075998,0.0119144220402366
2020,0.00323810392062742,0.00041877217504051,0.0426429907006037,0.00594397776590694,0.00320569739489314,0.0118748659061795,0.0348075133280402,0.00310567831410593,0.0108593480262182,0.00497443891320369,0.0064811272009669,0.00770016198979729,0.00329107076054673,0.0306563183032341,0.0042021368097443,0.00851468104478673,0.012218810809334,0.00745016764715489,0.00279473366540404,0.175300297645557,0.0227290730461325,0.0406747408134221,0.00725959449598917,0.0850079784057072,0.0159776287752205,0.00409375888042651,0.0375072482390211,0.02000049422515,0.0171274829803664,0.00559278353208284,0.0306200270346179,0.0376556318446103,0.0246036987399361,0.0622794421358913,0.00657732812705518,0.0335132600033113,0.0119584606916569,0.00365712627587058,0.0134346081467576,0.00612368776492294,0.0134401054585257,0.0349523717099293,0.055419481514861,0.00861675324254853,0.021496341594642
2021,0.00277959610368508,0.000376197817003468,0.168348701612377,0.00693099906498055,0.0077459313369208,0.0140771147085471,0.0210493794078297,0.00231674655382136,0.00682711971742446,0.00601336633301072,0.00582431672319079,0.021293431606804,0.00256683310695303,0.0174170379550846,0.00217307678808409,0.00575369637897371,0.00710069112938466,0.00769250145665243,0.00415144896496739,0.0708270906175574,0.0137369835687458,0.0364293835847218,0.0134500135497403,0.0584196607728886,0.0173087646018592,0.00299359499072108,0.0177096701649563,0.0115638216945885,0.0207803497257312,0.00724918624644645,0.041829547550584,0.0278436018491941,0.0654663367828622,0.0446657678936604,0.0294376811719581,0.0299499969102216,0.0173824646317613,0.00671105501483207,0.00850777522778644,0.00537918575003529,0.016083897282111,0.0612267688414021,0.0465964700952863,0.005403687950275,0.0126090567643784
2022,0.00292608599333757,0.0003074954674695,0.0227980801846534,0.00291937654952121,0.00365997110170072,0.00533123180489492,0.0140702949859986,0.0019059955311786,0.00673763788609945,0.0140043755780715,0.012544552224268,0.0281423110775103,0.00328580892167793,0.0241342127930739,0.00429895215522304,0.00792884224150846,0.0142014476724379,0.0116425791404506,0.00351568012523155,0.0114724229724487,0.015720054784586,0.0302481367516075,0.0294955222310664,0.0710865654198142,0.0157882992626824,0.00552518168960071,0.0181336518067924,0.0194240047883386,0.0254721721563453,0.00276284182061225,0.0590008593990964,0.0282102838884216,0.211075676744663,0.0631706692227441,0.012242485983475,0.0220922367353641,0.0103911818043739,0.00835660430734225,0.00748684721072775,0.00544537146059898,0.0259388923706997,0.0446145056137196,0.0492607697112656,0.00706772291335412,0.0161621075159528
2023,0.00207891902882181,0.000325307453842183,0.0616348196612336,0.00744840641457781,0.00341004121123368,0.0139552347612566,0.0108779128017216,0.00186395439493619,0.00630904273720643,0.0124791351073963,0.00797901536536053,0.0274714355837935,0.00472421105816297,0.00979340422193411,0.00342887343678282,0.00859084314648498,0.0230447456311008,0.00891438875604539,0.0246896066407896,0.042866842255348,0.0166147718752843,0.0273796275018936,0.0125421859207737,0.0850515652469199,0.00915178011822124,0.00786736998084866,0.0186546363769561,0.0205482205203988,0.013929476717299,0.0192569406858382,0.0300765877395745,0.0329004107878217,0.1491893926521,0.0874543923226467,0.0235210288328531,0.0228305733445879,0.00705087375094952,0.00434143668684455,0.0165205910072106,0.00264200289207591,0.0181709083405757,0.0385407767243853,0.022838871170634,0.00283128504059018,0.0282081540946883
2024,0.00250586592220051,0.000308604752904258,0.0370866719283787,0.0176265102150094,0.00278006208450319,0.00635855155049202,0.0173132155285066,0.00985271877156667,0.00407747638125159,0.00708052633487487,0.0154998878749095,0.0247367185126173,0.00353169794340045,0.0243993128878489,0.00223204759334752,0.00538987620973816,0.0154718200990868,0.0107172109249179,0.00732063573261181,0.0136498068548876,0.02074908086564,0.043060032688898,0.0265519872738962,0.0900856059367958,0.00312108022020693,0.00345796424354061,0.0522962434543482,0.0262416708965456,0.0279564632628459,0.0225751291636247,0.0315713026541749,0.0248567632390903,0.150445614075088,0.0423940391017918,0.00204182720379653,0.0157696923906161,0.0204045668002222,0.0063322259487814,0.0124020859020357,0.00359299391092727,0.0101049712094526,0.0866209915859886,0.0286360278214559,0.00305732752258241,0.0177350945246004
